"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"662832c8233defd8bb02e3ee",0,1,1,1,"cell","polygon","",243.8979812971745,131.83931936943947,150.5154183434464,4149.920664304943,9,2,1,0
"662832ca233defd8bb02e3f1",0,1,1,1,"cell","polygon","",232.05941317209832,220.0942736054478,122.36882462082558,4054.697678519343,17,4,3,4
"662832cc233defd8bb02e3f4",0,1,1,1,"cell","polygon","",202.69613118792947,268.2916333863305,75.55739103222994,2834.642449832109,10,1,0,0
"662832ce233defd8bb02e3f7",0,1,1,1,"cell","polygon","",243.39145614932426,249.0518157236915,206.24330867487438,3970.798507259595,27,2,2,6
"662832d0233defd8bb02e3fa",0,1,1,1,"cell","polygon","",225.92910467168838,357.0008152866073,125.08331988065828,3610.066385432159,32,6,1,3
"662832d3233defd8bb02e3fd",0,1,1,1,"cell","polygon","",257.33116092365685,433.3888932828929,209.42622576105924,4902.954330274324,17,0,0,2
"662832d5233defd8bb02e400",0,1,1,1,"cell","polygon","",264.2591429019802,368.8582795692056,351.96025414939277,5111.1581018974375,16,4,0,1
"662832d8233defd8bb02e403",0,1,1,1,"cell","polygon","",258.82874661842715,106.71519720581368,266.02732968467495,4954.1688550617155,16,1,0,6
"662832da233defd8bb02e406",0,1,1,1,"cell","polygon","",344.19963932014576,358.7904286623681,48.7163636783481,7863.102391101331,27,6,1,1
"662832dc233defd8bb02e409",0,1,1,1,"cell","polygon","",335.5452236158432,438.364533364662,85.10983789349487,8630.633971122756,30,1,0,1
"662832de233defd8bb02e40c",0,1,1,1,"cell","polygon","",256.6958630356497,270.3294540028098,264.8323047140468,4913.677639484414,31,2,0,6
"662832e1233defd8bb02e40f",0,1,1,1,"cell","polygon","",250.80348960376176,320.5772582712292,177.4044236689998,4822.229258540766,35,1,0,8
"662832e3233defd8bb02e412",0,1,1,1,"cell","polygon","",254.8989449839987,248.05585117233557,400.32849084643044,4593.69409265532,58,2,0,1
"662832e6233defd8bb02e415",0,1,1,1,"cell","polygon","",287.08969662245005,192.04144139759282,315.47243142630236,6167.361165854491,57,6,4,22
"662832e9233defd8bb02e418",0,1,1,1,"cell","polygon","",306.85188365586595,208.8401642857493,560.1622500584848,6749.679749199237,47,4,1,6
"662832eb233defd8bb02e41b",0,1,1,1,"cell","polygon","",289.547802091833,323.74351346423816,497.6241455689076,6209.911256800128,57,3,0,2
"662832ee233defd8bb02e41e",0,1,1,1,"cell","polygon","",263.2769403148377,395.2891366356421,442.193339937182,4944.903915904197,22,3,0,1
"662832f1233defd8bb02e421",0,1,1,1,"cell","polygon","",253.6410754012233,451.9278433087804,288.75737757466,4852.683456697423,14,0,0,0
"662832f3233defd8bb02e424",0,1,1,1,"cell","polygon","",290.62380261262825,493.4196737238007,512.8579303817012,6395.89633173994,15,2,1,2
"662832f5233defd8bb02e427",0,1,1,1,"cell","polygon","",235.60698715270814,413.7372677409225,501.5808871736663,4131.304999516226,5,1,0,0
"662832f8233defd8bb02e42a",0,1,1,1,"cell","polygon","",256.1811603460998,468.0636636932514,425.0526740474442,4857.230139802497,20,1,0,0
"662832fb233defd8bb02e42d",0,1,1,1,"cell","polygon","",236.07894269549757,497.91916695374607,359.05296219988924,3921.0423525247797,14,1,0,2
"662832fe233defd8bb02e430",0,1,1,1,"cell","polygon","",357.7413709636004,212.71533062674618,666.5875252272907,5888.12619402374,29,1,1,5
"66283301233defd8bb02e433",0,1,1,1,"cell","polygon","",238.8648175378422,171.71020118452589,629.8893872731068,3513.985534909748,30,2,1,4
"66283305233defd8bb02e436",0,1,1,1,"cell","polygon","",256.5254911644258,46.67446995962442,238.55522661301518,4417.488675715118,15,1,1,3
"66283307233defd8bb02e439",0,1,1,1,"cell","polygon","",265.48111799498776,362.13484184056813,623.5841008299966,5150.2767338958465,21,1,0,3
"6628330a233defd8bb02e43c",0,1,1,1,"cell","polygon","",277.87287988557557,427.3699499130536,668.7734262652137,4626.721885022395,23,1,0,0
"6628330e233defd8bb02e43f",0,1,1,1,"cell","polygon","",231.2046442455075,128.07291796854278,594.1221353033136,3855.6730595800655,45,2,0,7
"66283311233defd8bb02e442",0,1,1,1,"cell","polygon","",254.0157663824466,78.32421995891711,680.8301626507522,4628.351828022331,16,0,1,3
"66283318233defd8bb02e445",0,1,1,1,"cell","polygon","",240.98938316861845,501.00821873959467,228.26795240121487,4203.62299682908,23,1,1,0
"6628331c233defd8bb02e448",0,1,1,1,"cell","polygon","",212.45835277865848,188.39762376364047,185.11214112747206,3191.6857532912745,14,1,0,1
"6628331f233defd8bb02e44b",0,1,1,1,"cell","polygon","",242.95918382385577,514.3236466013909,31.67427963789424,4174.541382251315,11,3,0,0
"66283323233defd8bb02e44e",0,1,1,1,"cell","polygon","",242.10342204018679,543.104508576901,601.9831885310888,4402.733402242035,6,2,0,0
"66283327233defd8bb02e451",0,1,1,1,"cell","polygon","",230.91867410560255,556.6002548289076,67.52201821785958,3691.3919624814835,13,2,1,1
"66283334233defd8bb02e454",0,1,1,1,"cell","polygon","",224.02141870327918,704.1716541113435,62.87135612300256,3753.4155829526453,0,0,1,0
"66283336233defd8bb02e457",0,1,1,1,"cell","polygon","",240.7830914890127,605.4819600975095,245.59693770782954,4354.692976980827,2,1,0,0
"66283338233defd8bb02e45a",0,1,1,1,"cell","polygon","",269.405909005601,596.0872353106233,388.11379228452665,5530.310812301448,9,0,0,0
"6628333a233defd8bb02e45d",0,1,1,1,"cell","polygon","",250.37274120266775,545.2336715007548,446.67854780525255,4496.154872080337,17,2,0,2
"6628333f233defd8bb02e463",0,1,1,1,"cell","polygon","",252.7073949146114,632.4890773718811,293.94209848130305,4028.3612310993576,1,0,0,0
"66283342233defd8bb02e466",0,1,1,1,"cell","polygon","",272.5287285558225,449.30688194263837,718.0629484094726,5062.94610368887,9,1,0,0
"66283358233defd8bb02e47b",0,1,1,1,"cell","polygon","",318.7056029123979,728.7621358793793,155.5598139426134,6296.727168165015,3,0,0,6
"6628335c233defd8bb02e47e",0,1,1,1,"cell","polygon","",320.8638909374396,266.432315897409,733.388774434979,6856.103907577429,60,6,0,12
"6628335f233defd8bb02e481",0,1,1,1,"cell","polygon","",264.92933198870793,426.6541250825533,841.4962347728847,5363.170250395837,59,2,0,7
