Id,Channel,XY,Z,Time,Tags,Shape,Name,cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy3,cy7,cy5,a594
6577398c160d151ba2d3e340,0,34,0,0,cell,polygon,,604.7397091203194,346.19572269675604,480.1738804992717,13825.758714984184,3,124,29,8
657739a5160d151ba2d3e389,0,41,0,0,cell,polygon,,1303.108985313921,621.0054785,561.1545151596407,35978.76546971282,6,54,19,0
657739af160d151ba2d3e396,0,42,0,0,cell,polygon,,700.5167409,399.8579176721648,861.4232882200761,18265.24684531411,0,62,52,1
657739ca160d151ba2d3e3a3,0,43,0,0,cell,polygon,,1256.638292140116,383.4446887197754,815.9652511318925,39491.25920253003,4,183,7,8
65773bae160d151ba2d3e3ce,0,47,0,0,cell,polygon,,582.7076124600193,349.96729320884776,919.7021543441019,13540.62763446996,0,132,10,2
65773bbc160d151ba2d3e3d1,0,47,0,0,cell,polygon,,1169.6524854329818,527.6957029531601,868.7832221969007,18578.213669558765,0,137,55,21
65773bca160d151ba2d3e3d4,0,47,0,0,cell,polygon,,806.7405896262333,866.0041311369899,748.2431886009784,18354.355454994875,5,183,66,28
65773bde160d151ba2d3e3eb,0,49,0,0,cell,polygon,,1157.7444039932197,418.8701813122433,803.9467037715633,43211.48733793977,2,261,22,12
65773be9160d151ba2d3e3ee,0,49,0,0,cell,polygon,,1359.9809512667919,763.0827305630208,636.6644379391299,49114.27820523383,2,261,30,2
65773bf1160d151ba2d3e3f2,0,49,0,0,cell,polygon,,955.8291947774185,338.8086158744442,460.0021301572799,45877.391087472715,4,148,19,0
65773c03160d151ba2d3e413,0,52,0,0,cell,polygon,,730.2086313,340.53394238518683,884.4759370253175,15896.516770288792,2,91,8,3
65773c0d160d151ba2d3e41a,0,52,0,0,cell,polygon,,975.6582337324384,669.0273279425693,871.8972731230822,23664.257034234597,2,148,27,17
65773c2d160d151ba2d3e553,0,59,0,0,cell,polygon,,1037.3502847495126,358.91317259019655,545.2410902863522,18726.55548380232,1,155,12,2
65773c34160d151ba2d3e59c,0,59,0,0,cell,polygon,,1010.2517540688722,252.6905238598559,830.381102,21337.545317474833,6,247,44,1
65773c3a160d151ba2d3e5c2,0,59,0,0,cell,polygon,,706.0075108480133,476.9161106357563,645.3162607381836,25524.048770280682,6,138,48,84
65773c3f160d151ba2d3e5e2,0,59,0,0,cell,polygon,,733.7420776503753,409.07284429406945,813.1319171970426,34915.23855781253,3,167,58,72
65773c47160d151ba2d3e5f4,0,59,0,0,cell,polygon,,1242.5233973351178,657.4107921570957,792.2890305126016,36256.23031528785,3,214,12,0
65773c5c160d151ba2d3e64f,0,61,0,0,cell,polygon,,874.0574677172084,835.8448200772605,919.8043441762483,14309.777654543112,1,132,38,3
65773c62160d151ba2d3e6aa,0,61,0,0,cell,polygon,,849.0170433434048,639.6233344854768,917.5469166225867,13049.791507756938,1,39,31,1
65773c9a160d151ba2d3e6fa,0,65,0,0,cell,polygon,,1202.3100181551504,422.13105081935703,301.90284257563485,36614.62913972107,3,92,11,1
65773ca2160d151ba2d3e724,0,65,0,0,cell,polygon,,966.8649513417851,182.94293945543905,607.0807918743083,19415.949300680764,7,167,28,2
65773caa160d151ba2d3e73d,0,65,0,0,cell,polygon,,995.5326313800739,467.4724196048631,840.2373353715531,18350.95643498908,1,208,8,0
65773cc9160d151ba2d3e826,0,77,0,0,cell,polygon,,673.1845073930335,360.85782309153456,932.3102087121947,21173.554232146373,4,118,12,8
65773ccf160d151ba2d3e841,0,77,0,0,cell,polygon,,658.2901882,161.42611570519244,750.7484113889827,21606.290909097796,5,278,24,21
65773cd8160d151ba2d3e871,0,78,0,0,cell,polygon,,967.6532426395786,302.2798021240926,825.9516047187324,15842.054573891082,4,141,10,5
65773cde160d151ba2d3e874,0,78,0,0,cell,polygon,,807.4752778530736,737.1595691762874,267.01482456116366,19706.412019471623,3,154,21,16
65773ce5160d151ba2d3e877,0,78,0,0,cell,polygon,,648.8775726296419,833.0035653607256,483.4336446292408,24013.506927167356,1,71,14,0
65773cf0160d151ba2d3e884,0,79,0,0,cell,polygon,,1008.3932822302415,755.6451804897774,388.8185971,38836.02199733531,7,272,20,17
65773d2d160d151ba2d3e891,0,12,0,0,cell,polygon,,738.5727809745338,533.6807968904528,259.1803432635863,12096.05678639845,0,62,11,2
65773d33160d151ba2d3e894,0,12,0,0,cell,polygon,,789.5072651043583,416.25392847889816,948.8637463024776,14883.224782933763,1,96,17,13
65773d59160d151ba2d3e8d5,0,14,0,0,cell,polygon,,613.0292641,232.8014838414427,768.6102635326118,10692.594278278857,1,49,14,3
65773d67160d151ba2d3e8d8,0,15,0,0,cell,polygon,,1014.7761977431115,926.4260900941939,841.5916705137579,30455.564891682734,3,269,12,35
65773d93160d151ba2d3e90d,0,21,0,0,cell,polygon,,1023.7767664883486,201.06377482111483,522.1449637848555,12489.768962183696,0,111,6,7
65773d9c160d151ba2d3e910,0,23,0,0,cell,polygon,,670.4175152546654,301.8571977108085,394.7448053646345,18608.25612444725,1,136,29,9
65773da2160d151ba2d3e913,0,23,0,0,cell,polygon,,528.0209133051169,194.71402362222003,616.2566681224397,10884.213565768041,0,91,26,4
65773da6160d151ba2d3e916,0,23,0,0,cell,polygon,,526.7196792049242,782.4372567782419,644.9228917625991,14599.485415620587,0,121,15,7
65773db3160d151ba2d3e919,0,25,0,0,cell,polygon,,768.8388528403165,805.6974767127671,957.7199684891726,24601.441050738624,26,54,62,33
65773dbd160d151ba2d3e91c,0,26,0,0,cell,polygon,,709.5912658079351,681.9035068290558,914.6536647993255,24222.926685401664,8,181,38,26
65773dca160d151ba2d3e91f,0,27,0,0,cell,polygon,,731.4084822707746,55.60958993146132,758.6279839362173,29268.206978199865,1,109,46,36
65773dd5160d151ba2d3e922,0,30,0,0,cell,polygon,,717.0511873254724,746.2716973,670.0087960184306,12128.997393743908,7,113,52,29
65773dd9160d151ba2d3e925,0,30,0,0,cell,polygon,,329.47218315696256,649.7047320515766,984.2501897990004,6359.785601968256,2,54,7,2
65773de4160d151ba2d3e928,0,30,0,0,cell,polygon,,803.6623092833362,862.0634884899698,941.2170151356921,30295.011470946432,2,357,90,41
65773def160d151ba2d3e930,0,34,0,0,cell,polygon,,973.8359507642792,655.5957369337107,805.7310000322763,44947.60203365617,20,246,81,120
65773df5160d151ba2d3e933,0,34,0,0,cell,polygon,,977.1086968367503,874.3721494337105,882.382094,21254.873077287582,3,183,41,23
65773e05160d151ba2d3e936,0,42,0,0,cell,polygon,,1158.3503962437705,236.91839812579937,726.2541294233871,42738.25856954906,5,152,24,6
65773e0a160d151ba2d3e939,0,42,0,0,cell,polygon,,856.8306633956923,278.7388761476905,476.3832491161632,20492.677378174998,5,89,8,3
65773e30160d151ba2d3e986,0,43,0,0,cell,polygon,,998.7564472398446,722.3128838343665,571.3513267640841,56030.01527560899,41,336,41,12
65774214160d151ba2d45cbb,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cbc,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cbd,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cbe,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cbf,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc0,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc1,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc2,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc3,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc4,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc5,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc6,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc7,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc8,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cc9,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cca,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ccb,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ccc,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ccd,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cce,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ccf,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd0,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd1,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd2,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd3,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd4,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd5,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd6,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd7,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd8,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cd9,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cda,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cdb,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cdc,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cdd,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cde,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cdf,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce0,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce1,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce2,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce3,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce4,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce5,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce6,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce7,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce8,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ce9,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cea,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ceb,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cec,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45ced,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cee,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cef,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf0,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf1,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf2,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf3,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf4,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf5,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf6,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf7,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf8,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cf9,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cfa,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cfb,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cfc,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cfd,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cfe,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45cff,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d00,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d01,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d02,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d03,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d04,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d05,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d06,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d07,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d08,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d09,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0a,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0b,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0c,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0d,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0e,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d0f,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d10,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d11,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d12,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d13,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d14,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d15,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d16,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d17,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d18,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d19,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1a,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1b,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1c,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1d,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1e,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d1f,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d20,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d21,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d22,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d23,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d24,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d25,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d26,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d27,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d28,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d29,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2a,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2b,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2c,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2d,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2e,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d2f,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d30,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d31,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d32,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d33,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d34,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d35,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d36,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d37,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d38,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d39,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3a,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3b,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3c,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3d,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3e,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d3f,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d40,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d41,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
65774214160d151ba2d45d42,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
