Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2b1ce2445b8180f7efd68,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efd69,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efd6a,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efd6b,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efd6c,0,1,4,1,DAPI blob,polygon,,4,3
68c2b1ce2445b8180f7efd6d,0,1,4,1,DAPI blob,polygon,,3,4
68c2b1ce2445b8180f7efd6e,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efd6f,0,1,4,1,DAPI blob,polygon,,6,4
68c2b1ce2445b8180f7efd70,0,1,4,1,DAPI blob,polygon,,1,7
68c2b1ce2445b8180f7efd71,0,1,4,1,DAPI blob,polygon,,2,3
68c2b1ce2445b8180f7efd72,0,1,4,1,DAPI blob,polygon,,1,6
68c2b1ce2445b8180f7efd73,0,1,4,1,DAPI blob,polygon,,2,3
68c2b1ce2445b8180f7efd74,0,1,4,1,DAPI blob,polygon,,5,3
68c2b1ce2445b8180f7efd75,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efd76,0,1,4,1,DAPI blob,polygon,,4,4
68c2b1ce2445b8180f7efd77,0,1,4,1,DAPI blob,polygon,,6,5
68c2b1ce2445b8180f7efd78,0,1,4,1,DAPI blob,polygon,,3,5
68c2b1ce2445b8180f7efd79,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efd7a,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd7b,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd7c,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd7d,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd7e,0,1,4,1,DAPI blob,polygon,,3,0
68c2b1ce2445b8180f7efd7f,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd80,0,1,4,1,DAPI blob,polygon,,0,1
