Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2be51b02a1108505930ef,0,1,4,1,DAPI blob,polygon,,19,3
68c2be51b02a1108505930f0,0,1,4,1,DAPI blob,polygon,,39,10
68c2be51b02a1108505930f1,0,1,4,1,DAPI blob,polygon,,39,11
68c2be51b02a1108505930f2,0,1,4,1,DAPI blob,polygon,,12,8
68c2be51b02a1108505930f3,0,1,4,1,DAPI blob,polygon,,25,3
68c2be51b02a1108505930f4,0,1,4,1,DAPI blob,polygon,,19,4
68c2be51b02a1108505930f5,0,1,4,1,DAPI blob,polygon,,15,1
68c2be51b02a1108505930f6,0,1,4,1,DAPI blob,polygon,,29,16
68c2be51b02a1108505930f7,0,1,4,1,DAPI blob,polygon,,15,2
68c2be51b02a1108505930f8,0,1,4,1,DAPI blob,polygon,,16,5
68c2be51b02a1108505930f9,0,1,4,1,DAPI blob,polygon,,5,2
68c2be51b02a1108505930fa,0,1,4,1,DAPI blob,polygon,,13,2
68c2be51b02a1108505930fb,0,1,4,1,DAPI blob,polygon,,7,4
68c2be51b02a1108505930fc,0,1,4,1,DAPI blob,polygon,,20,13
68c2be51b02a1108505930fd,0,1,4,1,DAPI blob,polygon,,5,1
68c2be51b02a1108505930fe,0,1,4,1,DAPI blob,polygon,,4,3
68c2be51b02a1108505930ff,0,1,4,1,DAPI blob,polygon,,3,2
68c2be51b02a110850593100,0,1,4,1,DAPI blob,polygon,,11,4
68c2be51b02a110850593101,0,1,4,1,DAPI blob,polygon,,24,1
68c2be51b02a110850593102,0,1,4,1,DAPI blob,polygon,,4,1
68c2be51b02a110850593103,0,1,4,1,DAPI blob,polygon,,20,12
68c2be51b02a110850593104,0,1,4,1,DAPI blob,polygon,,34,4
68c2be51b02a110850593105,0,1,4,1,DAPI blob,polygon,,121,11
68c2be51b02a110850593106,0,1,4,1,DAPI blob,polygon,,44,4
68c2be51b02a110850593107,0,1,4,1,DAPI blob,polygon,,26,2
68c2be51b02a110850593108,0,1,4,1,DAPI blob,polygon,,17,4
68c2be51b02a110850593109,0,1,4,1,DAPI blob,polygon,,10,4
68c2be51b02a11085059310a,0,1,4,1,DAPI blob,polygon,,14,2
68c2be51b02a11085059310b,0,1,4,1,DAPI blob,polygon,,16,3
68c2be51b02a11085059310c,0,1,4,1,DAPI blob,polygon,,46,5
68c2be51b02a11085059310d,0,1,4,1,DAPI blob,polygon,,33,1
68c2be51b02a11085059310e,0,1,4,1,DAPI blob,polygon,,32,8
68c2be51b02a11085059310f,0,1,4,1,DAPI blob,polygon,,9,6
68c2be51b02a110850593110,0,1,4,1,DAPI blob,polygon,,37,3
68c2be51b02a110850593111,0,1,4,1,DAPI blob,polygon,,18,10
68c2be51b02a110850593112,0,1,4,1,DAPI blob,polygon,,19,6
68c2be51b02a110850593113,0,1,4,1,DAPI blob,polygon,,8,7
68c2be51b02a110850593114,0,1,4,1,DAPI blob,polygon,,26,10
68c2be51b02a110850593115,0,1,4,1,DAPI blob,polygon,,12,13
68c2be51b02a110850593116,0,1,4,1,DAPI blob,polygon,,25,4
68c2be51b02a110850593117,0,1,4,1,DAPI blob,polygon,,8,4
68c2be51b02a110850593118,0,1,4,1,DAPI blob,polygon,,28,9
68c2be51b02a110850593119,0,1,4,1,DAPI blob,polygon,,32,10
68c2be51b02a11085059311a,0,1,4,1,DAPI blob,polygon,,15,6
68c2be51b02a11085059311b,0,1,4,1,DAPI blob,polygon,,8,2
68c2be51b02a11085059311c,0,1,4,1,DAPI blob,polygon,,16,2
68c2be51b02a11085059311d,0,1,4,1,DAPI blob,polygon,,9,2
68c2be51b02a11085059311e,0,1,4,1,DAPI blob,polygon,,136,12
68c2be51b02a11085059311f,0,1,4,1,DAPI blob,polygon,,15,2
68c2be51b02a110850593120,0,1,4,1,DAPI blob,polygon,,11,0
68c2be51b02a110850593121,0,1,4,1,DAPI blob,polygon,,3,1
68c2be51b02a110850593122,0,1,4,1,DAPI blob,polygon,,64,2
68c2be51b02a110850593123,0,1,4,1,DAPI blob,polygon,,72,4
68c2be51b02a110850593124,0,1,4,1,DAPI blob,polygon,,18,7
68c2be51b02a110850593125,0,1,4,1,DAPI blob,polygon,,54,17
68c2be51b02a110850593126,0,1,4,1,DAPI blob,polygon,,34,7
68c2be51b02a110850593127,0,1,4,1,DAPI blob,polygon,,11,6
68c2be51b02a110850593128,0,1,4,1,DAPI blob,polygon,,27,2
68c2be51b02a110850593129,0,1,4,1,DAPI blob,polygon,,8,3
68c2be51b02a11085059312a,0,1,4,1,DAPI blob,polygon,,35,1
68c2be51b02a11085059312b,0,1,4,1,DAPI blob,polygon,,45,2
68c2be51b02a11085059312c,0,1,4,1,DAPI blob,polygon,,13,1
68c2be51b02a11085059312d,0,1,4,1,DAPI blob,polygon,,4,6
68c2be51b02a11085059312e,0,1,4,1,DAPI blob,polygon,,22,0
68c2be51b02a11085059312f,0,1,4,1,DAPI blob,polygon,,19,10
68c2be51b02a110850593130,0,1,4,1,DAPI blob,polygon,,27,3
68c2be51b02a110850593131,0,1,4,1,DAPI blob,polygon,,24,11
68c2be51b02a110850593132,0,1,4,1,DAPI blob,polygon,,35,14
68c2be51b02a110850593133,0,1,4,1,DAPI blob,polygon,,7,9
68c2be51b02a110850593134,0,1,4,1,DAPI blob,polygon,,36,7
68c2be51b02a110850593135,0,1,4,1,DAPI blob,polygon,,17,10
68c2be51b02a110850593136,0,1,4,1,DAPI blob,polygon,,2,3
68c2be51b02a110850593137,0,1,4,1,DAPI blob,polygon,,2,1
68c2be51b02a110850593138,0,1,4,1,DAPI blob,polygon,,6,1
68c2be51b02a110850593139,0,1,4,1,DAPI blob,polygon,,2,3
68c2be51b02a11085059313a,0,1,4,1,DAPI blob,polygon,,6,11
68c2be51b02a11085059313b,0,1,4,1,DAPI blob,polygon,,62,6
68c2be51b02a11085059313c,0,1,4,1,DAPI blob,polygon,,126,5
68c2be51b02a11085059313d,0,1,4,1,DAPI blob,polygon,,74,4
68c2be51b02a11085059313e,0,1,4,1,DAPI blob,polygon,,15,4
68c2be51b02a11085059313f,0,1,4,1,DAPI blob,polygon,,12,6
68c2be51b02a110850593140,0,1,4,1,DAPI blob,polygon,,59,5
68c2be51b02a110850593141,0,1,4,1,DAPI blob,polygon,,19,9
68c2be51b02a110850593142,0,1,4,1,DAPI blob,polygon,,23,9
68c2be51b02a110850593143,0,1,4,1,DAPI blob,polygon,,5,1
68c2be51b02a110850593144,0,1,4,1,DAPI blob,polygon,,15,2
68c2be51b02a110850593145,0,1,4,1,DAPI blob,polygon,,7,0
68c2be51b02a110850593146,0,1,4,1,DAPI blob,polygon,,41,1
68c2be51b02a110850593147,0,1,4,1,DAPI blob,polygon,,2,0
68c2be51b02a110850593148,0,1,4,1,DAPI blob,polygon,,1,0
68c2be51b02a110850593149,0,1,4,1,DAPI blob,polygon,,1,0
68c2be51b02a11085059314a,0,1,4,1,DAPI blob,polygon,,2,0
68c2be51b02a11085059314b,0,1,4,1,DAPI blob,polygon,,58,2
68c2be51b02a11085059314c,0,1,4,1,DAPI blob,polygon,,0,0
68c2be51b02a11085059314d,0,1,4,1,DAPI blob,polygon,,14,2
68c2be51b02a11085059314e,0,1,4,1,DAPI blob,polygon,,2,0
68c2be51b02a11085059314f,0,1,4,1,DAPI blob,polygon,,6,0
68c2be51b02a110850593150,0,1,4,1,DAPI blob,polygon,,13,1
68c2be51b02a110850593151,0,1,4,1,DAPI blob,polygon,,14,0
68c2be51b02a110850593152,0,1,4,1,DAPI blob,polygon,,13,5
68c2be51b02a110850593153,0,1,4,1,DAPI blob,polygon,,20,8
68c2be51b02a110850593154,0,1,4,1,DAPI blob,polygon,,18,7
68c2be51b02a110850593155,0,1,4,1,DAPI blob,polygon,,16,10
68c2be51b02a110850593156,0,1,4,1,DAPI blob,polygon,,7,13
68c2be51b02a110850593157,0,1,4,1,DAPI blob,polygon,,7,3
68c2be51b02a110850593158,0,1,4,1,DAPI blob,polygon,,47,9
68c2be51b02a110850593159,0,1,4,1,DAPI blob,polygon,,13,16
68c2be51b02a11085059315a,0,1,4,1,DAPI blob,polygon,,28,4
68c2be51b02a11085059315b,0,1,4,1,DAPI blob,polygon,,23,3
68c2be51b02a11085059315c,0,1,4,1,DAPI blob,polygon,,38,2
68c2be51b02a11085059315d,0,1,4,1,DAPI blob,polygon,,8,1
68c2be51b02a11085059315e,0,1,4,1,DAPI blob,polygon,,13,2
68c2be51b02a11085059315f,0,1,4,1,DAPI blob,polygon,,25,2
68c2be51b02a110850593160,0,1,4,1,DAPI blob,polygon,,7,5
68c2be51b02a110850593161,0,1,4,1,DAPI blob,polygon,,34,4
68c2be51b02a110850593162,0,1,4,1,DAPI blob,polygon,,22,8
68c2be51b02a110850593163,0,1,4,1,DAPI blob,polygon,,36,12
68c2be51b02a110850593164,0,1,4,1,DAPI blob,polygon,,17,7
68c2be51b02a110850593165,0,1,4,1,DAPI blob,polygon,,30,18
68c2be51b02a110850593166,0,1,4,1,DAPI blob,polygon,,7,3
68c2be51b02a110850593167,0,1,4,1,DAPI blob,polygon,,36,6
68c2be51b02a110850593168,0,1,4,1,DAPI blob,polygon,,31,7
68c2be51b02a110850593169,0,1,4,1,DAPI blob,polygon,,32,6
68c2be51b02a11085059316a,0,1,4,1,DAPI blob,polygon,,56,7
68c2be51b02a11085059316b,0,1,4,1,DAPI blob,polygon,,51,6
68c2be51b02a11085059316c,0,1,4,1,DAPI blob,polygon,,42,12
68c2be51b02a11085059316d,0,1,4,1,DAPI blob,polygon,,319,7
68c2be51b02a11085059316e,0,1,4,1,DAPI blob,polygon,,30,8
68c2be51b02a11085059316f,0,1,4,1,DAPI blob,polygon,,33,5
68c2be51b02a110850593170,0,1,4,1,DAPI blob,polygon,,7,6
68c2be51b02a110850593171,0,1,4,1,DAPI blob,polygon,,38,3
68c2be51b02a110850593172,0,1,4,1,DAPI blob,polygon,,15,5
68c2be51b02a110850593173,0,1,4,1,DAPI blob,polygon,,11,4
68c2be51b02a110850593174,0,1,4,1,DAPI blob,polygon,,64,5
68c2be51b02a110850593175,0,1,4,1,DAPI blob,polygon,,11,1
68c2be51b02a110850593176,0,1,4,1,DAPI blob,polygon,,10,3
68c2be51b02a110850593177,0,1,4,1,DAPI blob,polygon,,15,1
68c2be51b02a110850593178,0,1,4,1,DAPI blob,polygon,,15,3
68c2be51b02a110850593179,0,1,4,1,DAPI blob,polygon,,14,12
68c2be51b02a11085059317a,0,1,4,1,DAPI blob,polygon,,11,3
68c2be51b02a11085059317b,0,1,4,1,DAPI blob,polygon,,61,4
68c2be51b02a11085059317c,0,1,4,1,DAPI blob,polygon,,20,5
68c2be51b02a11085059317d,0,1,4,1,DAPI blob,polygon,,2,3
68c2be51b02a11085059317e,0,1,4,1,DAPI blob,polygon,,11,8
68c2be51b02a11085059317f,0,1,4,1,DAPI blob,polygon,,21,19
68c2be51b02a110850593180,0,1,4,1,DAPI blob,polygon,,21,6
68c2be51b02a110850593181,0,1,4,1,DAPI blob,polygon,,10,12
68c2be51b02a110850593182,0,1,4,1,DAPI blob,polygon,,26,8
68c2be51b02a110850593183,0,1,4,1,DAPI blob,polygon,,19,15
68c2be51b02a110850593184,0,1,4,1,DAPI blob,polygon,,36,8
68c2be51b02a110850593185,0,1,4,1,DAPI blob,polygon,,48,7
68c2be51b02a110850593186,0,1,4,1,DAPI blob,polygon,,3,2
68c2be51b02a110850593187,0,1,4,1,DAPI blob,polygon,,7,7
68c2be51b02a110850593188,0,1,4,1,DAPI blob,polygon,,6,1
68c2be51b02a110850593189,0,1,4,1,DAPI blob,polygon,,2,0
68c2be51b02a11085059318a,0,1,4,1,DAPI blob,polygon,,5,0
68c2be51b02a11085059318b,0,1,4,1,DAPI blob,polygon,,5,4
68c2be51b02a11085059318c,0,1,4,1,DAPI blob,polygon,,2,1
68c2be51b02a11085059318d,0,1,4,1,DAPI blob,polygon,,7,3
68c2be51b02a11085059318e,0,1,4,1,DAPI blob,polygon,,58,23
68c2be51b02a11085059318f,0,1,4,1,DAPI blob,polygon,,40,21
68c2be51b02a110850593190,0,1,4,1,DAPI blob,polygon,,29,9
68c2be51b02a110850593191,0,1,4,1,DAPI blob,polygon,,60,4
68c2be51b02a110850593192,0,1,4,1,DAPI blob,polygon,,86,8
68c2be51b02a110850593193,0,1,4,1,DAPI blob,polygon,,40,2
68c2be51b02a110850593194,0,1,4,1,DAPI blob,polygon,,38,6
68c2be51b02a110850593195,0,1,4,1,DAPI blob,polygon,,105,6
68c2be51b02a110850593196,0,1,4,1,DAPI blob,polygon,,40,9
68c2be51b02a110850593197,0,1,4,1,DAPI blob,polygon,,13,5
68c2be51b02a110850593198,0,1,4,1,DAPI blob,polygon,,13,0
68c2be51b02a110850593199,0,1,4,1,DAPI blob,polygon,,22,3
68c2be51b02a11085059319a,0,1,4,1,DAPI blob,polygon,,4,0
68c2be51b02a11085059319b,0,1,4,1,DAPI blob,polygon,,39,3
68c2be51b02a11085059319c,0,1,4,1,DAPI blob,polygon,,4,2
68c2be51b02a11085059319d,0,1,4,1,DAPI blob,polygon,,16,12
68c2be51b02a11085059319e,0,1,4,1,DAPI blob,polygon,,8,6
68c2be51b02a11085059319f,0,1,4,1,DAPI blob,polygon,,24,12
68c2be51b02a1108505931a0,0,1,4,1,DAPI blob,polygon,,41,16
68c2be51b02a1108505931a1,0,1,4,1,DAPI blob,polygon,,29,2
68c2be51b02a1108505931a2,0,1,4,1,DAPI blob,polygon,,14,3
68c2be51b02a1108505931a3,0,1,4,1,DAPI blob,polygon,,16,5
68c2be51b02a1108505931a4,0,1,4,1,DAPI blob,polygon,,30,12
68c2be51b02a1108505931a5,0,1,4,1,DAPI blob,polygon,,19,0
