"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy7,cy5,a594,cy3,cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area
"65af738838e254cfb0346267",0,1,1,0,"cell","polygon","",442,48,10,12,1020.014399351912,428.20453422300113,506.80643807006993,36919.544789406085
"65af739538e254cfb034626a",0,4,1,0,"cell","polygon","",293,7,25,48,1204.9396564616702,679.7177632381333,163.0444996277466,34272.65926846022
"65af739f38e254cfb034626d",0,4,1,0,"cell","polygon","",171,15,26,7,1048.0794185333868,287.89213880284325,748.8715948709836,21214.114304040053
"65af73c538e254cfb0346270",0,5,1,0,"cell","polygon","",179,5,31,12,694.8438324058872,930.0559833074128,476.4425253999733,19107.47503921261
"65af73d138e254cfb0346273",0,9,1,0,"cell","polygon","",178,5,17,8,776.7943283106722,205.71451910517553,943.7803155056519,14406.319803643719
"65af73d838e254cfb0346276",0,11,1,0,"cell","polygon","",172,4,31,3,426.1185873755221,537.4542605824515,664.0063097812558,9120.700625698895
"65af73dd38e254cfb0346279",0,11,1,0,"cell","polygon","",227,5,42,3,452.2199057644766,453.18466661321315,771.1313126530989,10028.027785608747
"65af73e538e254cfb034627c",0,11,1,0,"cell","polygon","",212,4,29,3,788.5927035487653,717.5425742128094,769.0264442169487,13333.23807681319
"65af73e838e254cfb034627f",0,11,1,0,"cell","polygon","",114,2,22,4,458.7914518326293,756.083190716003,807.0614385091001,8936.172069082306
"65af73f538e254cfb0346282",0,15,1,0,"cell","polygon","",331,7,108,19,828.4799085288884,520.2591954659354,704.1801630313726,19379.203837443176
"65af73fb38e254cfb0346285",0,16,1,0,"cell","polygon","",138,1,59,3,499.02069189681583,50.81964363894971,442.55543807554244,13611.63658190942
"65af740438e254cfb0346288",0,16,1,0,"cell","polygon","",190,9,6,9,1117.8992729102704,553.1995368667732,463.8415772333874,15899.099010650329
"65af741438e254cfb034628b",0,22,1,0,"cell","polygon","",361,15,40,13,1109.2738321221643,672.4001807391307,865.8140079321487,25033.633102440952
"65af741c38e254cfb034628e",0,22,1,0,"cell","polygon","",199,9,43,132,604.9575625107271,199.4904708237864,291.968996513199,16132.291724768187
"65af742938e254cfb0346291",0,26,1,0,"cell","polygon","",252,18,32,3,815.9183782633438,343.84884849264506,206.3560541599065,30613.707487195607
"65af742e38e254cfb0346294",0,26,1,0,"cell","polygon","",83,3,10,1,544.8384314038069,936.9741146106157,175.3661618694081,11707.064732493393
"65af743438e254cfb0346297",0,26,1,0,"cell","polygon","",218,19,35,8,808.6980338752049,688.1425911600136,921.1392866365425,30078.15472850118
"65af743c38e254cfb034629a",0,27,1,0,"cell","polygon","",446,32,71,327,828.914539017737,400.1421065251958,642.0311072097529,31442.727347979042
"65af744138e254cfb034629d",0,27,1,0,"cell","polygon","",146,2,32,111,588.5928324436078,287.78335118620083,71.55919330108911,16007.543503762334
"65af744738e254cfb03462a0",0,27,1,0,"cell","polygon","",195,5,25,6,809.8792524664541,864.878530176863,658.8497144495961,24753.01136172284
