"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65c525c83f73fc2469803be6",0,8,3,1,"cell","polygon","",516.0314947166165,739.5699866535778,754.2736989700607,9725.550027828507,49,3,0,0
"65c525cc3f73fc24698040a8",0,8,3,1,"cell","polygon","",673.6338511016472,533.2810476252973,211.83705152122974,12324.246952531625,36,6,0,1
"65c525d33f73fc24698044bb",0,8,3,1,"cell","polygon","",517.7642223097557,206.20124263916904,473.1752917852529,14169.211349655961,71,2,0,0
"65c525dc3f73fc2469804fc5",0,9,3,1,"cell","polygon","",556.4467776339677,469.07415855403286,55.48238516795998,9835.489358284267,82,5,0,0
"65c525e43f73fc2469805921",0,9,3,1,"cell","polygon","",1223.2882418764757,526.6410425629043,471.19681352011884,22908.427952063714,167,31,0,0
"65c525e83f73fc2469805b89",0,10,3,1,"cell","polygon","",540.2666819867679,591.4478883132236,814.9030976699389,12636.541862843711,112,6,0,3
"65c525ed3f73fc2469806044",0,10,2,1,"cell","polygon","",481.0320835340192,342.5246563137925,563.3169876881764,11657.409703610023,81,12,0,0
"65c525f23f73fc24698067c5",0,10,3,1,"cell","polygon","",563.0854007093785,663.0123945865466,290.7362723511283,20253.801193307772,121,12,0,1
"65c526043f73fc2469807a93",0,11,3,1,"cell","polygon","",662.0435600500119,918.1226118090883,638.1923855212683,11465.375938621804,40,5,0,2
"65c526073f73fc2469807de7",0,11,3,1,"cell","polygon","",562.2751645567964,694.7974341975427,687.442510276182,11166.28334965264,51,13,0,0
"65c526183f73fc2469809082",0,13,2,1,"cell","polygon","",586.2461540536636,640.7652693636607,763.9098712505421,12155.25723934198,72,3,0,0
"65c526223f73fc246980991d",0,13,2,1,"cell","polygon","",418.3158098991532,416.7442036861928,819.4836379463205,9358.765536701005,37,3,0,0
"65c526263f73fc2469809d0b",0,13,2,1,"cell","polygon","",580.2293771847052,640.2741858384675,749.0617983616199,9977.594344375551,71,3,0,0
"65c526293f73fc246980a064",0,13,2,1,"cell","polygon","",714.2574694457406,516.1894173249558,581.4183906308817,14039.588558288924,59,9,0,0
"65c5262d3f73fc246980a141",0,13,2,1,"cell","polygon","",600.2174266380192,880.705573354998,731.7807977416754,15162.025914645079,20,7,0,0
"65c526353f73fc246980aaa6",0,14,2,1,"cell","polygon","",779.5812688300897,304.6039745113829,789.4911749794037,22983.321120409106,61,1,0,0
"65c5263b3f73fc246980ae45",0,14,2,1,"cell","polygon","",983.195645779932,615.9726661485637,729.8101179008152,29641.85187916948,101,22,0,0
"65c526413f73fc246980b453",0,15,2,1,"cell","polygon","",482.75939453537814,683.612123424662,447.7176495182168,8264.653160680615,64,8,0,0
