"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy3,cy7,cy5,a594
"65fa14486cebf97155c42e11",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14486cebf97155c42e12",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,5
"65fa14486cebf97155c42e13",0,0,0,0,"DAPI_DMin point","polygon","",-,8,0,2
"65fa14496cebf97155c42e14",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e15",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,4
"65fa14496cebf97155c42e16",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42e17",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42e18",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,3
"65fa14496cebf97155c42e19",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e1a",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,1
"65fa14496cebf97155c42e1b",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e1c",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e1d",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e1e",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,1
"65fa14496cebf97155c42e1f",0,0,0,0,"DAPI_DMin point","polygon","",-,2,2,2
"65fa14496cebf97155c42e20",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,0
"65fa14496cebf97155c42e21",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,3
"65fa14496cebf97155c42e22",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,1
"65fa14496cebf97155c42e23",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,1
"65fa14496cebf97155c42e24",0,0,0,0,"DAPI_DMin point","polygon","",-,2,1,3
"65fa14496cebf97155c42e25",0,0,0,0,"DAPI_DMin point","polygon","",-,7,0,2
"65fa14496cebf97155c42e26",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,4
