"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65e7ff3451aff2647611b5b5",0,3,1,1,"cell","polygon","",351.4074523737716,390.73916384875497,987.0263602828159,6506,19,2,7,0
"65e7ff3451aff2647611b5b6",0,3,1,1,"cell","polygon","",975.0743889661437,521.3176601597235,145.90510500029086,20055.5,105,36,56,5
"65e7ff3451aff2647611b5b7",0,3,1,1,"cell","polygon","",789.8307066731157,463.05685491213694,437.000290221251,29288,218,34,66,25
"65e7ff3451aff2647611b5b8",0,3,1,1,"cell","polygon","",305.7821179299246,498.376286484205,999.127852991786,5133.5,13,0,4,0
"65e7ff3451aff2647611b5b9",0,3,1,1,"cell","polygon","",427.4326570032284,585.9992787883644,48.98824692149478,6239.5,27,2,21,2
"65e7ff3451aff2647611b5ba",0,3,1,1,"cell","polygon","",1084.0869395422303,657.5727167872496,568.4509969481741,30200.5,250,18,124,12
"65e7ff3451aff2647611b5bb",0,3,1,1,"cell","polygon","",807.0505885544261,707.5588185262507,259.4144514033867,21555,48,16,25,1
"65e7ff3451aff2647611b5bc",0,3,1,1,"cell","polygon","",3.414213562373095,949.6666666666666,382.6666666666667,0.5,0,0,0,0
"65e7ff3451aff2647611b5bd",0,3,1,1,"cell","polygon","",566.5733570692516,688.8197226502311,823.2880042044409,13953.5,17,7,2,0
"65e7ff3451aff2647611b5be",0,3,1,1,"cell","polygon","",362.3789436617406,814.231029725323,848.186232702036,7973,28,6,0,0
"65e7ff3451aff2647611b5bf",0,3,1,1,"cell","polygon","",787.7113364252818,896.1005565968081,609.6549857064425,17607,23,7,20,7
"65e7ff3451aff2647611b5c0",0,3,1,1,"cell","polygon","",816.6263106162573,920.9180125372385,770.2251484586066,25231.5,52,5,72,1
"65e7ff3451aff2647611b5c1",0,3,1,1,"cell","polygon","",507.47446896597705,879.774358974359,941.7433957033958,12025,0,4,2,0
"65e7ff3451aff2647611b5c2",0,3,1,1,"cell","polygon","",723.6266647286575,943.692426987571,263.5859186853662,22353.5,23,20,52,3
"65e7ff3451aff2647611b5c3",0,3,1,1,"cell","polygon","",303.7920610383282,981.0180254154448,951.2351515151515,4262.5,0,1,0,0
"65e7ff3451aff2647611b5c4",0,3,1,1,"cell","polygon","",410.3514291647858,986.7943129808161,81.01994351933001,8557.5,2,19,23,4
"65e7ff9d51aff2647611b5e2",0,4,1,1,"cell","polygon","",992.9930242049801,97.75855848764522,692.8018904434867,25408.5,201,15,82,10
"65e7ff9d51aff2647611b5e3",0,4,1,1,"cell","polygon","",119.79101139353112,9.989815902859382,864.1135918527223,851,2,0,1,0
"65e7ff9d51aff2647611b5e4",0,4,1,1,"cell","polygon","",833.5913243519216,204.0878539388842,968.7003334134326,33292,124,7,156,21
"65e7ff9d51aff2647611b5e5",0,4,1,1,"cell","polygon","",628.224933635663,169.4479988625862,57.99226321651145,14067,23,2,60,10
"65e7ff9d51aff2647611b5e6",0,4,1,1,"cell","polygon","",636.8938512134941,214.77266994069183,523.0536278166903,18631.5,109,8,59,30
"65e7ff9d51aff2647611b5e7",0,4,1,1,"cell","polygon","",734.7539892665225,226.73695288100302,691.7052158300518,22093,71,17,7,15
"65e7ff9d51aff2647611b5e8",0,4,1,1,"cell","polygon","",706.1681744051749,350.9698148713254,822.8765215474858,19662,92,15,8,11
"65e7ff9d51aff2647611b5e9",0,4,1,1,"cell","polygon","",256.6201771617873,339.7221995094031,486.3133006268738,4892,44,2,2,3
"65e7ff9d51aff2647611b5ea",0,4,1,1,"cell","polygon","",459.12970503580715,432.1681755829904,665.0471879286694,9112.5,59,1,16,1
"65e7ff9d51aff2647611b5eb",0,4,1,1,"cell","polygon","",603.7835332210686,471.6431412718737,421.7716261203585,9762.5,119,18,48,3
"65e7ff9d51aff2647611b5ec",0,4,1,1,"cell","polygon","",763.7061754949534,566.9301860282134,737.3037037037037,29655,295,35,126,6
"65e7ff9d51aff2647611b5ed",0,4,1,1,"cell","polygon","",655.1779338178166,556.0339351094493,305.1906111240944,17116,110,7,29,18
"65e7ff9d51aff2647611b5ee",0,4,1,1,"cell","polygon","",431.66495628945876,809.9313563441906,954.8919461999675,5142.5,7,2,11,0
"65e7ff9d51aff2647611b5ef",0,4,1,1,"cell","polygon","",905.878084297925,926.8375186846039,217.0210873055417,30105,68,18,73,6
"65e7ff9d51aff2647611b5f0",0,4,1,1,"cell","polygon","",354.4910861922806,918.8401901778107,782.1163877208893,6064.5,3,3,0,0
"65e7ff9d51aff2647611b5f1",0,4,1,1,"cell","polygon","",498.5534741897615,943.1634467257621,951.7884688233958,13199,1,8,6,0
"65e7ff9d51aff2647611b5f2",0,4,1,1,"cell","polygon","",614.7858799816615,963.2737631307087,538.2493786246893,16294.5,31,3,10,7
"65e7ff9d51aff2647611b5f3",0,4,1,1,"cell","polygon","",244.55476579678762,996.1660076683442,704.0888449556675,2782,6,0,3,0
"65e8000a51aff2647611b611",0,6,1,1,"cell","polygon","",249.35063243336785,11.44044558697515,369.65638389031704,2334,43,0,14,1
"65e8000a51aff2647611b612",0,6,1,1,"cell","polygon","",572.0887858547949,27.88148024438785,578.0361710714932,11975.5,107,11,39,0
"65e8000a51aff2647611b613",0,6,1,1,"cell","polygon","",645.8731763085008,94.1924951865962,955.8452268785929,24411,4,0,9,0
"65e8000a51aff2647611b614",0,6,1,1,"cell","polygon","",481.0724394093359,76.14585711438458,399.0000362377924,9198.5,11,4,3,0
"65e8000a51aff2647611b615",0,6,1,1,"cell","polygon","",424.4978621167589,143.08647020175312,831.0684902969409,10400.5,2,1,4,0
"65e8000a51aff2647611b616",0,6,1,1,"cell","polygon","",1050.0604376618485,200.7891047892644,367.49571080876194,37594.5,335,62,212,10
"65e8000a51aff2647611b617",0,6,1,1,"cell","polygon","",507.15480238429546,255.8428357356929,976.5164597307454,14014,45,4,13,0
"65e8000a51aff2647611b618",0,6,1,1,"cell","polygon","",1114.3125654827904,381.14810969863566,164.71273426090968,76579.5,541,52,118,54
"65e8000a51aff2647611b619",0,6,1,1,"cell","polygon","",364.10393645256426,332.2527428685418,489.3130305649755,7519.5,64,10,14,7
"65e8000a51aff2647611b61a",0,6,1,1,"cell","polygon","",499.6250059094353,357.6604871219253,730.9271610302459,13809,71,4,8,1
"65e8000a51aff2647611b61b",0,6,1,1,"cell","polygon","",664.8621806962857,396.0944811750267,900.3777861356348,25259,137,3,28,1
"65e8000a51aff2647611b61c",0,6,1,1,"cell","polygon","",732.8907813390273,449.8689153330598,567.6114402954452,30462.5,286,4,65,4
"65e8000a51aff2647611b61d",0,6,1,1,"cell","polygon","",1059.8110713692438,588.4463025028222,485.6717085753391,28494.5,154,10,21,10
"65e8000a51aff2647611b61e",0,6,1,1,"cell","polygon","",856.5196874433185,585.3313580561573,228.49915749826545,23541,176,17,22,22
"65e8000a51aff2647611b61f",0,6,1,1,"cell","polygon","",756.8835255724232,610.0003694090428,370.84627723176527,34289,329,64,325,2
"65e8000a51aff2647611b620",0,6,1,1,"cell","polygon","",454.53822464871104,624.8864351585803,41.33155460690146,12181,43,2,18,11
"65e8000a51aff2647611b621",0,6,1,1,"cell","polygon","",1140.174995548309,836.5440918028222,420.25433696995003,38314,84,23,65,5
"65e8000a51aff2647611b622",0,6,1,1,"cell","polygon","",713.9033564722789,897.2567289567605,688.3625934112199,17418.5,36,3,7,2
"65e8000a51aff2647611b623",0,6,1,1,"cell","polygon","",426.63128891072506,963.991252132378,968.2995155237121,12212.5,0,0,5,0
"65e8000b51aff2647611b639",0,7,1,1,"cell","polygon","",907.8017430556604,126.80508686414197,698.9057082150446,18669,217,6,89,22
"65e8000b51aff2647611b63a",0,7,1,1,"cell","polygon","",643.3565985286806,133.10077495974235,120.09865136876007,16560,23,15,52,9
"65e8000b51aff2647611b63b",0,7,1,1,"cell","polygon","",309.0525131878835,513.0040784529374,987.2574924388232,3637,13,3,5,4
"65e8000b51aff2647611b63c",0,7,1,1,"cell","polygon","",421.5388143278568,633.911440209328,961.355237247444,6178.5,34,2,19,0
"65e8000b51aff2647611b63d",0,7,1,1,"cell","polygon","",762.0655436080187,681.1632944014915,689.7958637202756,18237,121,15,37,10
"65e8000b51aff2647611b63e",0,7,1,1,"cell","polygon","",342.5125018167471,871.9934206364269,692.4732924231881,7903.5,0,1,1,1
"65e8000b51aff2647611b63f",0,7,1,1,"cell","polygon","",286.5259007577368,986.2129642977271,334.43885445197253,3468.5,0,4,5,0
"65e8004851aff2647611b64f",0,6,1,1,"cell","polygon","",249.35063243336785,11.44044558697515,369.65638389031704,2334,43,0,14,1
"65e8004851aff2647611b650",0,6,1,1,"cell","polygon","",572.0887858547949,27.88148024438785,578.0361710714932,11975.5,107,11,39,0
"65e8004851aff2647611b651",0,6,1,1,"cell","polygon","",645.8731763085008,94.1924951865962,955.8452268785929,24411,4,0,9,0
"65e8004851aff2647611b652",0,6,1,1,"cell","polygon","",481.0724394093359,76.14585711438458,399.0000362377924,9198.5,11,4,3,0
"65e8004851aff2647611b653",0,6,1,1,"cell","polygon","",424.4978621167589,143.08647020175312,831.0684902969409,10400.5,2,1,4,0
"65e8004851aff2647611b654",0,6,1,1,"cell","polygon","",1050.0604376618485,200.7891047892644,367.49571080876194,37594.5,335,62,212,10
"65e8004851aff2647611b655",0,6,1,1,"cell","polygon","",507.15480238429546,255.8428357356929,976.5164597307454,14014,45,4,13,0
"65e8004851aff2647611b656",0,6,1,1,"cell","polygon","",1114.3125654827904,381.14810969863566,164.71273426090968,76579.5,541,52,118,54
"65e8004851aff2647611b657",0,6,1,1,"cell","polygon","",364.10393645256426,332.2527428685418,489.3130305649755,7519.5,64,10,14,7
"65e8004851aff2647611b658",0,6,1,1,"cell","polygon","",499.6250059094353,357.6604871219253,730.9271610302459,13809,71,4,8,1
"65e8004851aff2647611b659",0,6,1,1,"cell","polygon","",664.8621806962857,396.0944811750267,900.3777861356348,25259,137,3,28,1
"65e8004851aff2647611b65a",0,6,1,1,"cell","polygon","",732.8907813390273,449.8689153330598,567.6114402954452,30462.5,286,4,65,4
"65e8004851aff2647611b65b",0,6,1,1,"cell","polygon","",1059.8110713692438,588.4463025028222,485.6717085753391,28494.5,154,10,21,10
"65e8004851aff2647611b65c",0,6,1,1,"cell","polygon","",856.5196874433185,585.3313580561573,228.49915749826545,23541,176,17,22,22
"65e8004851aff2647611b65d",0,6,1,1,"cell","polygon","",756.8835255724232,610.0003694090428,370.84627723176527,34289,329,64,325,2
"65e8004851aff2647611b65e",0,6,1,1,"cell","polygon","",454.53822464871104,624.8864351585803,41.33155460690146,12181,43,2,18,11
"65e8004851aff2647611b65f",0,6,1,1,"cell","polygon","",1140.174995548309,836.5440918028222,420.25433696995003,38314,84,23,65,5
"65e8004851aff2647611b660",0,6,1,1,"cell","polygon","",713.9033564722789,897.2567289567605,688.3625934112199,17418.5,36,3,7,2
"65e8004851aff2647611b661",0,6,1,1,"cell","polygon","",426.63128891072506,963.991252132378,968.2995155237121,12212.5,0,0,5,0
"65e8009d51aff2647611b68d",0,10,1,1,"cell","polygon","",704.453972699654,54.49035365496687,130.34756113786955,18789.5,104,17,80,20
"65e8009d51aff2647611b68e",0,10,1,1,"cell","polygon","",354.17399611013644,36.90375537728171,279.6768282757819,7167.5,81,7,33,8
"65e8009d51aff2647611b68f",0,10,1,1,"cell","polygon","",545.8388984729856,67.16964784238652,383.0705312275664,16716,198,9,9,17
"65e8009d51aff2647611b690",0,10,1,1,"cell","polygon","",386.8736496002768,38.208771052192766,503.2629277601764,8995.5,131,7,5,6
"65e8009d51aff2647611b691",0,10,1,1,"cell","polygon","",420.03662826724576,43.59251371066503,715.164687716309,9390.5,86,4,39,3
"65e8009d51aff2647611b692",0,10,1,1,"cell","polygon","",294.7750542047486,22.864283011729096,847.2874385168369,4405,30,4,36,0
"65e8009d51aff2647611b693",0,10,1,1,"cell","polygon","",207.70594641001531,33.944378510958146,934.1882269166864,2106.5,0,0,8,0
"65e8009d51aff2647611b694",0,10,1,1,"cell","polygon","",1073.0788284147156,194.61858871015895,901.6790702858485,41869.5,226,40,157,9
"65e8009d51aff2647611b695",0,10,1,1,"cell","polygon","",876.4993240145109,178.16476472423943,437.973773436907,39521,370,24,109,33
"65e8009d51aff2647611b696",0,10,1,1,"cell","polygon","",412.7139528358226,158.42046324485037,209.2549805052609,9361.5,57,8,45,2
"65e8009d51aff2647611b697",0,10,1,1,"cell","polygon","",114.64951010026907,137.4212187424132,1016.0029133284778,686.5,0,1,0,0
"65e8009d51aff2647611b698",0,10,1,1,"cell","polygon","",557.7997895326047,191.51689651088935,82.12064937721365,15481.5,93,9,51,10
"65e8009d51aff2647611b699",0,10,1,1,"cell","polygon","",1102.9864027561414,368.10053514092044,405.4312617433702,35037.5,404,25,174,34
"65e8009d51aff2647611b69a",0,10,1,1,"cell","polygon","",667.2592936384973,374.95054369635216,172.02399898209862,17028.5,100,4,31,19
"65e8009d51aff2647611b69b",0,10,1,1,"cell","polygon","",446.0799308794609,340.1634153616704,777.680566741238,11175,7,3,9,3
"65e8009d51aff2647611b69c",0,10,1,1,"cell","polygon","",1185.7438702029135,446.88004858386057,705.9613364565815,49948,339,32,163,8
"65e8009d51aff2647611b69d",0,10,1,1,"cell","polygon","",668.4248431535807,425.84184215137554,572.44647845223,16169.5,161,5,47,10
"65e8009d51aff2647611b69e",0,10,1,1,"cell","polygon","",817.2213155189321,495.43631528571285,476.16231017435837,33781,281,31,36,28
"65e8009d51aff2647611b69f",0,10,1,1,"cell","polygon","",919.0299409545536,469.76473841178307,901.7057428129028,43701,156,16,79,14
"65e8009d51aff2647611b6a0",0,10,1,1,"cell","polygon","",424.7846355551224,402.68188573167896,53.2501656192369,9308.5,34,4,32,4
"65e8009d51aff2647611b6a1",0,10,1,1,"cell","polygon","",498.12533755543797,542.5437598483028,35.18719119728654,6240.5,20,4,11,3
"65e8009d51aff2647611b6a2",0,10,1,1,"cell","polygon","",710.4237357440462,605.8212554039428,260.3485926287405,26639.5,206,7,48,25
"65e8009d51aff2647611b6a3",0,10,1,1,"cell","polygon","",388.674947961083,536.4339147182172,195.02093345573013,9259.5,23,6,6,1
"65e8009d51aff2647611b6a4",0,10,1,1,"cell","polygon","",794.2246451478255,698.5839332016157,950.4135521873892,36188.5,37,4,22,1
"65e8009d51aff2647611b6a5",0,10,1,1,"cell","polygon","",1210.2389489261898,773.5676253081348,285.95456952433125,27382.5,141,9,95,15
"65e8009d51aff2647611b6a6",0,10,1,1,"cell","polygon","",535.9637812974087,711.0871119940402,29.742686863670226,10067.5,20,2,14,0
"65e8009d51aff2647611b6a7",0,10,1,1,"cell","polygon","",714.7329495761702,744.2663397261873,750.2183086668418,28547.5,113,3,39,10
"65e8009d51aff2647611b6a8",0,10,1,1,"cell","polygon","",988.1688505663612,794.2402747350346,474.80766080486313,33778,161,38,122,4
"65e8009d51aff2647611b6a9",0,10,1,1,"cell","polygon","",1461.5718098798036,905.4139543255709,725.518807514906,37037.5,32,31,26,10
"65e8009d51aff2647611b6aa",0,10,1,1,"cell","polygon","",628.1238842697205,951.6584367271442,570.8940499199866,16039,17,2,12,12
"65e8009d51aff2647611b6ab",0,10,1,1,"cell","polygon","",396.2021086622208,960.8288687222101,989.0531562067206,9146,0,3,1,0
"65e8009d51aff2647611b6ac",0,10,1,1,"cell","polygon","",429.2035531060484,983.3000727418666,305.6993754232824,6644.5,9,1,43,0
"65e8009d51aff2647611b6ad",0,10,1,1,"cell","polygon","",200.52561189449895,1010.1182765151516,416.5690340909091,1760,2,0,7,0
"65e800d951aff2647611b6d7",0,11,1,1,"cell","polygon","",842.1449175333216,159.09946913241782,402.96173433359087,20061.5,240,48,150,11
"65e800d951aff2647611b6d8",0,11,1,1,"cell","polygon","",802.0355620475895,66.13161577733536,701.0013272620948,25365.5,73,12,31,13
"65e800d951aff2647611b6d9",0,11,1,1,"cell","polygon","",518.9458084004228,55.06241086200012,959.8556820126647,11686,18,2,9,4
"65e800d951aff2647611b6da",0,11,1,1,"cell","polygon","",1057.3045063454056,195.14224841592653,283.7111203342464,30117.5,190,65,205,29
"65e800d951aff2647611b6db",0,11,1,1,"cell","polygon","",452.35603137077436,143.89662003817256,875.6063878620956,6898.5,12,6,10,0
"65e800d951aff2647611b6dc",0,11,1,1,"cell","polygon","",919.5441026328459,280.76702116567617,487.85775075591704,25576,204,17,170,33
"65e800d951aff2647611b6dd",0,11,1,1,"cell","polygon","",824.4104781659842,271.4503046458492,965.3537982003329,23634,131,20,160,12
"65e800d951aff2647611b6de",0,11,1,1,"cell","polygon","",309.94312833626566,175.31799606477978,642.9109530296151,6607,20,2,7,0
"65e800d951aff2647611b6df",0,11,1,1,"cell","polygon","",613.4549405287062,206.93664691683125,805.0315777924072,15190,89,14,82,3
"65e800d951aff2647611b6e0",0,11,1,1,"cell","polygon","",495.66199860794194,257.14486054774704,664.7547086752822,10601,70,9,38,4
"65e800d951aff2647611b6e1",0,11,1,1,"cell","polygon","",952.2584349058778,372.7290195865465,776.3028402302596,18414,72,7,24,6
"65e800d951aff2647611b6e2",0,11,1,1,"cell","polygon","",607.2155510198079,375.09713806980534,74.27874272549109,11140.5,5,3,44,1
"65e800d951aff2647611b6e3",0,11,1,1,"cell","polygon","",744.1839690715663,469.38426880488737,382.6143238967981,15277.5,41,3,15,5
"65e800d951aff2647611b6e4",0,11,1,1,"cell","polygon","",818.2471907033301,533.248785291476,220.46400242400634,15401.5,80,2,47,6
"65e800d951aff2647611b6e5",0,11,1,1,"cell","polygon","",905.0939639659309,488.73322937640984,590.3680680665526,33026.5,318,43,130,44
"65e800d951aff2647611b6e6",0,11,1,1,"cell","polygon","",436.91528463053714,461.5651123613362,322.85866628524207,10487,19,7,12,0
"65e800d951aff2647611b6e7",0,11,1,1,"cell","polygon","",296.07416163640414,535.2424318869829,58.965817356205854,3964,12,3,4,2
"65e800d951aff2647611b6e8",0,11,1,1,"cell","polygon","",437.28386442063754,577.1967565865435,873.1585493859557,9527,42,2,12,0
"65e800d951aff2647611b6e9",0,11,1,1,"cell","polygon","",840.9387757386343,646.4727962792331,394.02343030143476,22791,247,29,117,16
"65e800d951aff2647611b6ea",0,11,1,1,"cell","polygon","",491.92225190003643,628.38198641368,71.92855469665027,7115,4,3,26,0
"65e800d951aff2647611b6eb",0,11,1,1,"cell","polygon","",650.744164034951,719.6347911875763,584.1442026516764,23482,177,21,237,2
"65e800d951aff2647611b6ec",0,11,1,1,"cell","polygon","",1309.5148573087304,843.1541222398545,266.34840675506126,38124.5,60,16,74,26
"65e800d951aff2647611b6ed",0,11,1,1,"cell","polygon","",557.7277601507562,798.1342899190581,895.5710606538421,15855,24,6,239,9
"65e800d951aff2647611b6ee",0,11,1,1,"cell","polygon","",357.24898958933,851.4890785429337,1002.6835393368648,5097,0,5,6,0
"65e800d951aff2647611b6ef",0,11,1,1,"cell","polygon","",898.2121497038186,848.8807139922027,597.7470358900348,16629.5,9,5,15,8
"65e800d951aff2647611b6f0",0,11,1,1,"cell","polygon","",587.5831561746509,937.6968808457868,830.8574206023919,15859,3,6,11,1
"65e800d951aff2647611b6f1",0,11,1,1,"cell","polygon","",396.24593446784763,960.7870983795217,964.5992037572703,10717,4,3,15,0
"65e800d951aff2647611b6f2",0,11,1,1,"cell","polygon","",311.1354556706281,973.3348497772722,367.160174391053,3517,4,0,8,0
"65e800d951aff2647611b6f3",0,11,1,1,"cell","polygon","",343.0305524307054,987.530803080308,80.99031056951848,3939,0,2,30,0
"65e8016651aff2647611b719",0,12,1,1,"cell","polygon","",552.9086220731443,43.67398262459991,65.03885173754,11664,30,8,31,8
"65e8016651aff2647611b71a",0,12,1,1,"cell","polygon","",640.526365937834,141.86602926601762,317.1237878699547,8576.5,84,15,12,9
"65e8016651aff2647611b71b",0,12,1,1,"cell","polygon","",466.2311263523016,71.11582186679212,413.1973225136227,8503,76,3,11,21
"65e8016651aff2647611b71c",0,12,1,1,"cell","polygon","",484.75809521171317,47.698042147821994,657.8310764033121,6018.5,31,4,66,3
"65e8016651aff2647611b71d",0,12,1,1,"cell","polygon","",232.0695005945993,20.947344392025567,939.8250900421042,3285.5,0,3,1,0
"65e8016651aff2647611b71e",0,12,1,1,"cell","polygon","",948.1592083814782,155.16587408306276,168.9292796781564,30491,146,18,59,20
"65e8016651aff2647611b71f",0,12,1,1,"cell","polygon","",918.2051981302568,235.7031769718981,858.650952612117,27809.5,100,20,43,8
"65e8016651aff2647611b720",0,12,1,1,"cell","polygon","",763.7389918238384,365.9614864012297,160.73467198917143,29059,78,11,19,5
"65e8016651aff2647611b721",0,12,1,1,"cell","polygon","",548.421073819906,311.4150386681989,889.1362963423093,16098.5,22,3,6,5
"65e8016651aff2647611b722",0,12,1,1,"cell","polygon","",972.3917284545842,406.7245628039676,840.2475349978565,22549,158,4,43,2
"65e8016651aff2647611b723",0,12,1,1,"cell","polygon","",998.7643698841209,462.0734557018908,758.6250734557019,19286,71,11,21,8
"65e8016651aff2647611b724",0,12,1,1,"cell","polygon","",464.2611304027983,583.0047515089251,868.870724712127,7787,48,5,39,0
