"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65e8299351aff2647611ef6b",0,13,2,1,"cell","polygon","",626.4274015687902,104.49974611828216,589.5019998752862,18709.5,131,11,4,1
"65e8299351aff2647611ef6f",0,13,2,1,"cell","polygon","",959.3906066031158,128.6027598905102,104.58856166676513,33854,153,15,3,1
"65e8299351aff2647611ef70",0,13,2,1,"cell","polygon","",967.9532270947745,168.35976705515662,436.6206294879538,22351.5,148,9,0,1
"65e8299351aff2647611ef71",0,13,2,1,"cell","polygon","",415.5866073843277,162.6564828214611,962.8855925389934,6219,23,19,4,1
"65e8299351aff2647611ef72",0,13,2,1,"cell","polygon","",909.0284236317461,328.36359802284187,121.85061659665638,19759,183,58,20,0
"65e8299351aff2647611ef74",0,13,2,1,"cell","polygon","",844.7904592616298,363.8064437470011,587.1071178548111,21188.5,170,45,3,0
"65e8299351aff2647611ef75",0,13,2,1,"cell","polygon","",820.7447535772698,368.07025963171657,400.69434633738643,18545.5,208,31,3,0
"65e8299351aff2647611ef76",0,13,2,1,"cell","polygon","",3.414213562373095,634.6666666666666,823.6666666666666,0.5,0,0,0,0
"65e8299351aff2647611ef77",0,13,2,1,"cell","polygon","",561.6143197104874,491.3753349182988,497.10499452809546,17666,114,6,14,0
"65e8299351aff2647611ef78",0,13,2,1,"cell","polygon","",1161.1888736710907,658.4714314914492,455.13837523562944,36692.5,391,82,120,4
"65e8299351aff2647611ef79",0,13,2,1,"cell","polygon","",651.9002239053302,561.7500797821416,687.9919154096547,23501.5,124,18,16,1
"65e8299351aff2647611ef7d",0,13,2,1,"cell","polygon","",509.88721190537024,629.1317386395709,186.35526390064916,11810,64,15,1,0
"65e8299351aff2647611ef7e",0,13,2,1,"cell","polygon","",459.81802881962915,664.3217590639327,55.92034427474475,11851,50,3,2,2
"65e8299351aff2647611ef7f",0,13,2,1,"cell","polygon","",759.274411620702,760.3711596063329,390.9480102695764,11685,73,10,1,0
"65e8299351aff2647611ef80",0,13,2,1,"cell","polygon","",678.6016178693193,792.5666630551241,147.99561799511238,13844.5,26,8,1,0
"65e8299351aff2647611ef81",0,13,2,1,"cell","polygon","",569.0487515580364,783.6958174521548,729.7412325811201,16529,93,46,6,0
"65e8299351aff2647611ef84",0,13,2,1,"cell","polygon","",467.88084972920456,954.6194123837621,347.1417628487138,9660.5,22,27,85,8
"65e8299551aff2647611efa2",0,14,2,1,"cell","polygon","",673.5062865690653,76.75271668822768,70.65275981026305,15460,62,29,4,3
"65e8299551aff2647611efa3",0,14,2,1,"cell","polygon","",885.0496278659051,153.93844233649526,275.1223331669163,20030,127,29,13,0
