"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy7 children,a594 children,cy5 children,cy3 children
"67926c087ddbe0f3a779ec7a",0,5,1,1,"DAPI_DMout blob","polygon","",5,1,2,0
"67926c087ddbe0f3a779ec7b",0,5,1,1,"DAPI_DMout blob","polygon","",10,0,0,0
"67926c087ddbe0f3a779ec7c",0,5,1,1,"DAPI_DMout blob","polygon","",8,0,3,0
"67926c087ddbe0f3a779ec7d",0,5,1,1,"DAPI_DMout blob","polygon","",5,1,3,0
"67926c097ddbe0f3a779ec84",0,6,1,1,"DAPI_DMout blob","polygon","",5,0,6,0
"67926c097ddbe0f3a779ec85",0,6,1,1,"DAPI_DMout blob","polygon","",0,1,0,2
"67926c097ddbe0f3a779ec86",0,6,1,1,"DAPI_DMout blob","polygon","",1,0,6,0
"67926c097ddbe0f3a779ec87",0,6,1,1,"DAPI_DMout blob","polygon","",11,0,3,0
"67926c097ddbe0f3a779ec88",0,6,1,1,"DAPI_DMout blob","polygon","",7,0,6,0
"67926c097ddbe0f3a779ec89",0,6,1,1,"DAPI_DMout blob","polygon","",3,1,5,0
"67926c097ddbe0f3a779ec92",0,7,1,1,"DAPI_DMout blob","polygon","",7,0,5,1
"67926c097ddbe0f3a779ec93",0,7,1,1,"DAPI_DMout blob","polygon","",10,8,5,0
"67926c097ddbe0f3a779ec94",0,7,1,1,"DAPI_DMout blob","polygon","",6,0,3,0
"67926c097ddbe0f3a779ec95",0,7,1,1,"DAPI_DMout blob","polygon","",7,2,3,0
"67926c097ddbe0f3a779ec96",0,7,1,1,"DAPI_DMout blob","polygon","",0,0,3,0
"67926c0a7ddbe0f3a779ec9e",0,8,1,1,"DAPI_DMout blob","polygon","",6,0,2,0
"67926c0a7ddbe0f3a779eca0",0,8,1,1,"DAPI_DMout blob","polygon","",2,1,1,1
"67926c0b7ddbe0f3a779eca6",0,9,1,1,"DAPI_DMout blob","polygon","",22,0,6,0
"67926c0b7ddbe0f3a779eca7",0,9,1,1,"DAPI_DMout blob","polygon","",12,0,7,2
"67926c0b7ddbe0f3a779eca8",0,9,1,1,"DAPI_DMout blob","polygon","",0,1,6,1
"67926c0b7ddbe0f3a779eca9",0,9,1,1,"DAPI_DMout blob","polygon","",3,2,3,1
"67926c0b7ddbe0f3a779ecaa",0,9,1,1,"DAPI_DMout blob","polygon","",5,0,1,0
"67926c0b7ddbe0f3a779ecab",0,9,1,1,"DAPI_DMout blob","polygon","",4,0,3,0
"67926c0b7ddbe0f3a779ecac",0,9,1,1,"DAPI_DMout blob","polygon","",3,1,2,1
"67926c0b7ddbe0f3a779ecb6",0,10,1,1,"DAPI_DMout blob","polygon","",4,0,0,0
"67926c0b7ddbe0f3a779ecb7",0,10,1,1,"DAPI_DMout blob","polygon","",3,0,3,0
"67926c0b7ddbe0f3a779ecb8",0,10,1,1,"DAPI_DMout blob","polygon","",3,7,8,0
"67926c0b7ddbe0f3a779ecb9",0,10,1,1,"DAPI_DMout blob","polygon","",8,1,4,1
"67926c0b7ddbe0f3a779ecba",0,10,1,1,"DAPI_DMout blob","polygon","",14,2,6,0
"67926c0b7ddbe0f3a779ecbb",0,10,1,1,"DAPI_DMout blob","polygon","",15,0,5,0
"67926c0b7ddbe0f3a779ecbc",0,10,1,1,"DAPI_DMout blob","polygon","",11,13,1,0
"67926c0b7ddbe0f3a779ecbd",0,10,1,1,"DAPI_DMout blob","polygon","",3,0,1,0
"67926c0b7ddbe0f3a779ecbe",0,10,1,1,"DAPI_DMout blob","polygon","",12,0,5,0
"67926c0b7ddbe0f3a779ecbf",0,10,1,1,"DAPI_DMout blob","polygon","",1,0,2,1
"67926c0b7ddbe0f3a779ecc1",0,10,1,1,"DAPI_DMout blob","polygon","",3,0,3,0
"67926c0c7ddbe0f3a779ecd2",0,11,1,1,"DAPI_DMout blob","polygon","",0,0,0,0
"67926c0c7ddbe0f3a779ecd3",0,11,1,1,"DAPI_DMout blob","polygon","",9,0,8,0
"67926c0c7ddbe0f3a779ecd4",0,11,1,1,"DAPI_DMout blob","polygon","",6,0,4,0
"67926c0c7ddbe0f3a779ecd5",0,11,1,1,"DAPI_DMout blob","polygon","",9,6,3,1
"67926c0c7ddbe0f3a779ecdc",0,12,1,1,"DAPI_DMout blob","polygon","",5,0,1,0
"67926c0c7ddbe0f3a779ecdd",0,12,1,1,"DAPI_DMout blob","polygon","",8,0,1,1
"67926c0c7ddbe0f3a779ecde",0,12,1,1,"DAPI_DMout blob","polygon","",5,4,4,0
"67926c0c7ddbe0f3a779ecdf",0,12,1,1,"DAPI_DMout blob","polygon","",6,0,6,0
"67926c0c7ddbe0f3a779ece0",0,12,1,1,"DAPI_DMout blob","polygon","",4,1,1,0
"67926c0c7ddbe0f3a779ece1",0,12,1,1,"DAPI_DMout blob","polygon","",7,0,4,1
"67926c0c7ddbe0f3a779ece2",0,12,1,1,"DAPI_DMout blob","polygon","",11,4,2,2
"67926c0c7ddbe0f3a779ece3",0,12,1,1,"DAPI_DMout blob","polygon","",3,11,0,0
"67926c0c7ddbe0f3a779ece4",0,12,1,1,"DAPI_DMout blob","polygon","",1,2,10,0
"67926c0c7ddbe0f3a779ece5",0,12,1,1,"DAPI_DMout blob","polygon","",8,0,1,0
"67926c0c7ddbe0f3a779ece6",0,12,1,1,"DAPI_DMout blob","polygon","",5,2,0,1
"67926c0d7ddbe0f3a779ecf4",0,13,1,1,"DAPI_DMout blob","polygon","",9,1,4,1
"67926c0d7ddbe0f3a779ecf5",0,13,1,1,"DAPI_DMout blob","polygon","",7,5,3,2
"67926c0e7ddbe0f3a779ecfc",0,14,1,1,"DAPI_DMout blob","polygon","",2,2,1,0
"67926c0e7ddbe0f3a779ecfd",0,14,1,1,"DAPI_DMout blob","polygon","",6,3,5,0
"67926c0e7ddbe0f3a779ecfe",0,14,1,1,"DAPI_DMout blob","polygon","",14,0,2,1
"67926c0e7ddbe0f3a779ecff",0,14,1,1,"DAPI_DMout blob","polygon","",11,0,4,0
"67926c0e7ddbe0f3a779ed00",0,14,1,1,"DAPI_DMout blob","polygon","",11,0,3,0
"67926c0e7ddbe0f3a779ed01",0,14,1,1,"DAPI_DMout blob","polygon","",9,0,5,0
"67926c0e7ddbe0f3a779ed02",0,14,1,1,"DAPI_DMout blob","polygon","",5,1,1,0
"67926c0e7ddbe0f3a779ed03",0,14,1,1,"DAPI_DMout blob","polygon","",0,0,0,0
"67926c0e7ddbe0f3a779ed0e",0,15,1,1,"DAPI_DMout blob","polygon","",13,0,0,1
"67926c0e7ddbe0f3a779ed0f",0,15,1,1,"DAPI_DMout blob","polygon","",2,1,4,0
"67926c0e7ddbe0f3a779ed10",0,15,1,1,"DAPI_DMout blob","polygon","",9,2,4,0
"67926c0e7ddbe0f3a779ed11",0,15,1,1,"DAPI_DMout blob","polygon","",8,0,2,0
"67926c0f7ddbe0f3a779ed18",0,16,1,1,"DAPI_DMout blob","polygon","",8,0,4,0
"67926c0f7ddbe0f3a779ed19",0,16,1,1,"DAPI_DMout blob","polygon","",2,4,5,2
"67926c0f7ddbe0f3a779ed1a",0,16,1,1,"DAPI_DMout blob","polygon","",11,1,2,0
"67926c0f7ddbe0f3a779ed20",0,17,1,1,"DAPI_DMout blob","polygon","",7,1,1,1
"67926c0f7ddbe0f3a779ed21",0,17,1,1,"DAPI_DMout blob","polygon","",7,1,0,0
"67926c0f7ddbe0f3a779ed22",0,17,1,1,"DAPI_DMout blob","polygon","",2,1,1,1
"67926c0f7ddbe0f3a779ed23",0,17,1,1,"DAPI_DMout blob","polygon","",9,3,5,1
"67926c117ddbe0f3a779ed2c",0,21,1,1,"DAPI_DMout blob","polygon","",1,0,6,0
"67926c117ddbe0f3a779ed2d",0,21,1,1,"DAPI_DMout blob","polygon","",1,3,5,0
"67926c117ddbe0f3a779ed2e",0,21,1,1,"DAPI_DMout blob","polygon","",19,1,3,1
"67926c117ddbe0f3a779ed2f",0,21,1,1,"DAPI_DMout blob","polygon","",9,0,3,0
"67926c127ddbe0f3a779ed36",0,22,1,1,"DAPI_DMout blob","polygon","",10,1,7,0
"67926c127ddbe0f3a779ed37",0,22,1,1,"DAPI_DMout blob","polygon","",1,0,1,0
"67926c127ddbe0f3a779ed38",0,22,1,1,"DAPI_DMout blob","polygon","",1,0,0,0
"67926c127ddbe0f3a779ed39",0,22,1,1,"DAPI_DMout blob","polygon","",3,0,3,0
"67926c127ddbe0f3a779ed3a",0,22,1,1,"DAPI_DMout blob","polygon","",5,0,0,0
"67926c127ddbe0f3a779ed3b",0,22,1,1,"DAPI_DMout blob","polygon","",1,1,2,0
"67926c137ddbe0f3a779ed44",0,24,1,1,"DAPI_DMout blob","polygon","",0,0,2,0
"67926c137ddbe0f3a779ed45",0,24,1,1,"DAPI_DMout blob","polygon","",0,1,7,2
"67926c157ddbe0f3a779ed4b",0,28,1,1,"DAPI_DMout blob","polygon","",7,0,1,0
"67926c157ddbe0f3a779ed4c",0,28,1,1,"DAPI_DMout blob","polygon","",10,5,2,2
"67926c157ddbe0f3a779ed4d",0,28,1,1,"DAPI_DMout blob","polygon","",14,3,2,0
"67926c157ddbe0f3a779ed4e",0,28,1,1,"DAPI_DMout blob","polygon","",9,4,1,0
"67926c157ddbe0f3a779ed4f",0,28,1,1,"DAPI_DMout blob","polygon","",8,0,5,0
"67926c157ddbe0f3a779ed57",0,29,1,1,"DAPI_DMout blob","polygon","",5,3,3,0
"67926c157ddbe0f3a779ed58",0,29,1,1,"DAPI_DMout blob","polygon","",3,0,3,1
"67926c157ddbe0f3a779ed59",0,29,1,1,"DAPI_DMout blob","polygon","",4,0,3,0
"67926c157ddbe0f3a779ed5a",0,29,1,1,"DAPI_DMout blob","polygon","",14,0,3,0
"67926c157ddbe0f3a779ed5b",0,29,1,1,"DAPI_DMout blob","polygon","",7,0,3,0
"67926c157ddbe0f3a779ed5c",0,29,1,1,"DAPI_DMout blob","polygon","",10,9,4,0
"67926c157ddbe0f3a779ed5d",0,29,1,1,"DAPI_DMout blob","polygon","",2,2,8,0
"67926c157ddbe0f3a779ed5e",0,29,1,1,"DAPI_DMout blob","polygon","",0,0,2,0
"67926c167ddbe0f3a779ed6a",0,30,1,1,"DAPI_DMout blob","polygon","",4,1,4,1
"67926c167ddbe0f3a779ed6b",0,30,1,1,"DAPI_DMout blob","polygon","",11,1,6,0
"67926c167ddbe0f3a779ed6c",0,30,1,1,"DAPI_DMout blob","polygon","",8,4,6,1
"67926c177ddbe0f3a779ed73",0,31,1,1,"DAPI_DMout blob","polygon","",3,1,2,1
"67926c177ddbe0f3a779ed74",0,31,1,1,"DAPI_DMout blob","polygon","",4,0,3,0
"67926c177ddbe0f3a779ed75",0,31,1,1,"DAPI_DMout blob","polygon","",3,0,3,0
"67926c177ddbe0f3a779ed76",0,31,1,1,"DAPI_DMout blob","polygon","",2,1,3,0
"67926c177ddbe0f3a779ed77",0,31,1,1,"DAPI_DMout blob","polygon","",7,0,3,0
"67926c177ddbe0f3a779ed78",0,31,1,1,"DAPI_DMout blob","polygon","",3,0,1,0
"67926c187ddbe0f3a779ed81",0,33,1,1,"DAPI_DMout blob","polygon","",15,0,2,0
"67926c187ddbe0f3a779ed82",0,33,1,1,"DAPI_DMout blob","polygon","",15,0,1,0
"67926c187ddbe0f3a779ed83",0,33,1,1,"DAPI_DMout blob","polygon","",5,2,2,0
"67926c187ddbe0f3a779ed84",0,33,1,1,"DAPI_DMout blob","polygon","",1,0,3,1
"67926c187ddbe0f3a779ed85",0,33,1,1,"DAPI_DMout blob","polygon","",2,6,1,0
"67926c187ddbe0f3a779ed86",0,33,1,1,"DAPI_DMout blob","polygon","",2,4,1,0
"67926c187ddbe0f3a779ed87",0,33,1,1,"DAPI_DMout blob","polygon","",0,0,0,0
"67926c187ddbe0f3a779ed88",0,33,1,1,"DAPI_DMout blob","polygon","",1,0,1,0
"67926c187ddbe0f3a779ed89",0,33,1,1,"DAPI_DMout blob","polygon","",0,0,1,0
"67926c187ddbe0f3a779ed8a",0,33,1,1,"DAPI_DMout blob","polygon","",3,7,1,1
"67926c187ddbe0f3a779ed98",0,34,1,1,"DAPI_DMout blob","polygon","",2,0,0,0
"67926c187ddbe0f3a779ed99",0,34,1,1,"DAPI_DMout blob","polygon","",4,0,6,0
"67926c187ddbe0f3a779ed9a",0,34,1,1,"DAPI_DMout blob","polygon","",0,3,1,0
"67926c187ddbe0f3a779ed9b",0,34,1,1,"DAPI_DMout blob","polygon","",5,0,1,2
"67926c197ddbe0f3a779eda3",0,35,1,1,"DAPI_DMout blob","polygon","",5,0,3,0
"67926c197ddbe0f3a779eda4",0,35,1,1,"DAPI_DMout blob","polygon","",3,0,1,0
"67926c197ddbe0f3a779eda5",0,35,1,1,"DAPI_DMout blob","polygon","",3,1,1,0
"67926c197ddbe0f3a779eda6",0,35,1,1,"DAPI_DMout blob","polygon","",18,10,5,3
"67926c197ddbe0f3a779eda8",0,35,1,1,"DAPI_DMout blob","polygon","",13,7,5,1
"67926c197ddbe0f3a779eda9",0,35,1,1,"DAPI_DMout blob","polygon","",5,1,4,0
"67926c197ddbe0f3a779edaa",0,35,1,1,"DAPI_DMout blob","polygon","",3,0,4,0
"67926c197ddbe0f3a779edb5",0,36,1,1,"DAPI_DMout blob","polygon","",5,0,3,0
"67926c197ddbe0f3a779edb6",0,36,1,1,"DAPI_DMout blob","polygon","",11,2,6,0
"67926c197ddbe0f3a779edb7",0,36,1,1,"DAPI_DMout blob","polygon","",4,0,3,0
"67926c197ddbe0f3a779edb8",0,36,1,1,"DAPI_DMout blob","polygon","",11,1,0,0
"67926c197ddbe0f3a779edb9",0,36,1,1,"DAPI_DMout blob","polygon","",2,2,1,0
"67926c197ddbe0f3a779edba",0,36,1,1,"DAPI_DMout blob","polygon","",3,0,2,0
"67926c1a7ddbe0f3a779edc3",0,37,1,1,"DAPI_DMout blob","polygon","",14,3,3,0
"67926c1a7ddbe0f3a779edc4",0,37,1,1,"DAPI_DMout blob","polygon","",2,0,0,2
"67926c1a7ddbe0f3a779edc5",0,37,1,1,"DAPI_DMout blob","polygon","",3,0,0,1
"67926c1a7ddbe0f3a779edc6",0,37,1,1,"DAPI_DMout blob","polygon","",10,0,4,0
"67926c1a7ddbe0f3a779edcd",0,38,1,1,"DAPI_DMout blob","polygon","",11,0,1,0
"67926c1a7ddbe0f3a779edce",0,38,1,1,"DAPI_DMout blob","polygon","",4,0,1,1
"67926c1a7ddbe0f3a779edcf",0,38,1,1,"DAPI_DMout blob","polygon","",3,0,1,0
"67926c1b7ddbe0f3a779edd5",0,39,1,1,"DAPI_DMout blob","polygon","",4,1,3,0
"67926c1b7ddbe0f3a779edd6",0,39,1,1,"DAPI_DMout blob","polygon","",13,1,7,0
"67926c1b7ddbe0f3a779eddb",0,40,1,1,"DAPI_DMout blob","polygon","",12,18,10,0
"67926c1b7ddbe0f3a779eddc",0,40,1,1,"DAPI_DMout blob","polygon","",1,0,5,1
"67926c1b7ddbe0f3a779eddd",0,40,1,1,"DAPI_DMout blob","polygon","",6,0,2,0
"67926c1b7ddbe0f3a779edde",0,40,1,1,"DAPI_DMout blob","polygon","",1,0,3,0
"67926c1d7ddbe0f3a779ede9",0,43,1,1,"DAPI_DMout blob","polygon","",6,2,1,1
"67926c1d7ddbe0f3a779edea",0,43,1,1,"DAPI_DMout blob","polygon","",15,3,2,1
"67926c207ddbe0f3a779edf3",0,50,1,1,"DAPI_DMout blob","polygon","",8,0,4,0
"67926c207ddbe0f3a779edf4",0,50,1,1,"DAPI_DMout blob","polygon","",9,0,5,0
"67926c207ddbe0f3a779edf5",0,50,1,1,"DAPI_DMout blob","polygon","",8,1,1,0
"67926c217ddbe0f3a779edfb",0,51,1,1,"DAPI_DMout blob","polygon","",7,1,2,1
"67926c217ddbe0f3a779edfc",0,51,1,1,"DAPI_DMout blob","polygon","",5,0,5,0
"67926c217ddbe0f3a779ee01",0,52,1,1,"DAPI_DMout blob","polygon","",11,1,2,1
"67926c217ddbe0f3a779ee02",0,52,1,1,"DAPI_DMout blob","polygon","",10,1,6,0
"67926c217ddbe0f3a779ee03",0,52,1,1,"DAPI_DMout blob","polygon","",7,0,4,0
"67926c227ddbe0f3a779ee09",0,53,1,1,"DAPI_DMout blob","polygon","",4,0,1,0
"67926c227ddbe0f3a779ee0a",0,53,1,1,"DAPI_DMout blob","polygon","",11,0,6,0
"67926c227ddbe0f3a779ee0b",0,53,1,1,"DAPI_DMout blob","polygon","",7,1,6,1
"67926c227ddbe0f3a779ee0c",0,53,1,1,"DAPI_DMout blob","polygon","",9,8,4,1
"67926c227ddbe0f3a779ee0d",0,53,1,1,"DAPI_DMout blob","polygon","",10,11,4,0
"67926c227ddbe0f3a779ee15",0,54,1,1,"DAPI_DMout blob","polygon","",10,0,2,1
"67926c227ddbe0f3a779ee16",0,54,1,1,"DAPI_DMout blob","polygon","",4,0,3,1
"67926c227ddbe0f3a779ee17",0,54,1,1,"DAPI_DMout blob","polygon","",5,6,2,0
"67926c227ddbe0f3a779ee18",0,54,1,1,"DAPI_DMout blob","polygon","",19,1,5,0
"67926c227ddbe0f3a779ee19",0,54,1,1,"DAPI_DMout blob","polygon","",13,0,2,0
"67926c227ddbe0f3a779ee1a",0,54,1,1,"DAPI_DMout blob","polygon","",11,0,2,0
"67926c247ddbe0f3a779ee24",0,57,1,1,"DAPI_DMout blob","polygon","",2,7,3,0
"67926c247ddbe0f3a779ee25",0,57,1,1,"DAPI_DMout blob","polygon","",0,0,0,0
"67926c247ddbe0f3a779ee26",0,57,1,1,"DAPI_DMout blob","polygon","",7,7,1,0
"67926c247ddbe0f3a779ee27",0,57,1,1,"DAPI_DMout blob","polygon","",5,0,1,0
"67926c247ddbe0f3a779ee28",0,57,1,1,"DAPI_DMout blob","polygon","",17,0,5,1
"67926c247ddbe0f3a779ee29",0,57,1,1,"DAPI_DMout blob","polygon","",5,0,2,0
"67926c247ddbe0f3a779ee2a",0,57,1,1,"DAPI_DMout blob","polygon","",10,10,5,1
"67926c247ddbe0f3a779ee34",0,58,1,1,"DAPI_DMout blob","polygon","",0,0,3,0
"67926c2a7ddbe0f3a779ee41",0,69,1,1,"DAPI_DMout blob","polygon","",9,0,2,0
"67926c2a7ddbe0f3a779ee42",0,69,1,1,"DAPI_DMout blob","polygon","",10,3,7,1
"67926c2a7ddbe0f3a779ee43",0,69,1,1,"DAPI_DMout blob","polygon","",6,0,5,0
"67926c2d7ddbe0f3a779ee5d",0,77,1,1,"DAPI_DMout blob","polygon","",6,0,6,0
"67926c2d7ddbe0f3a779ee5e",0,77,1,1,"DAPI_DMout blob","polygon","",13,0,4,2
"67926c2d7ddbe0f3a779ee5f",0,77,1,1,"DAPI_DMout blob","polygon","",13,0,3,0
"67926c2d7ddbe0f3a779ee60",0,77,1,1,"DAPI_DMout blob","polygon","",6,0,3,1
"67926c2d7ddbe0f3a779ee61",0,77,1,1,"DAPI_DMout blob","polygon","",12,3,8,0
"67926c2e7ddbe0f3a779ee69",0,78,1,1,"DAPI_DMout blob","polygon","",6,2,10,1
"67926c2f7ddbe0f3a779ee6d",0,80,1,1,"DAPI_DMout blob","polygon","",13,10,10,1
"67926c2f7ddbe0f3a779ee6e",0,80,1,1,"DAPI_DMout blob","polygon","",6,3,3,1
"67926c367ddbe0f3a779ee81",0,94,1,1,"DAPI_DMout blob","polygon","",2,1,3,0
"67926c387ddbe0f3a779ee87",0,98,1,1,"DAPI_DMout blob","polygon","",3,1,6,2
"67926c387ddbe0f3a779ee88",0,98,1,1,"DAPI_DMout blob","polygon","",3,1,2,1
"67926c3b7ddbe0f3a779ee90",0,104,1,1,"DAPI_DMout blob","polygon","",18,0,2,0
"67926c3d7ddbe0f3a779ee99",0,109,1,1,"DAPI_DMout blob","polygon","",5,0,4,0
"67926c3e7ddbe0f3a779ee9d",0,110,1,1,"DAPI_DMout blob","polygon","",14,0,3,0
"67926c407ddbe0f3a779eea6",0,115,1,1,"DAPI_DMout blob","polygon","",18,0,4,0
"67926c407ddbe0f3a779eea7",0,115,1,1,"DAPI_DMout blob","polygon","",8,1,2,0
"67926c407ddbe0f3a779eea8",0,115,1,1,"DAPI_DMout blob","polygon","",8,4,4,0
"67926c407ddbe0f3a779eea9",0,115,1,1,"DAPI_DMout blob","polygon","",14,3,3,1
"67926c417ddbe0f3a779eeb0",0,117,1,1,"DAPI_DMout blob","polygon","",3,0,4,0
"67926c7f7ddbe0f3a779eec2",4,3,2,1,"CY5 point","point","",,,,
"67926c7f7ddbe0f3a779eec3",4,3,3,1,"CY5 point","point","",,,,
"67926c7f7ddbe0f3a779eec4",4,3,3,1,"CY5 point","point","",,,,
"67926c7f7ddbe0f3a779eec5",4,3,3,1,"CY5 point","point","",,,,
"67926c847ddbe0f3a779eee1",4,4,1,1,"CY5 point","point","",,,,
"67926c847ddbe0f3a779eee2",4,4,3,1,"CY5 point","point","",,,,
"67926c847ddbe0f3a779eee6",4,4,2,1,"CY5 point","point","",,,,
"67926c847ddbe0f3a779eee7",4,4,2,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eef6",4,5,1,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eef7",4,5,3,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eef8",4,5,1,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eef9",4,5,1,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eefa",4,5,2,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eefc",4,5,1,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eefd",4,5,2,1,"CY5 point","point","",,,,
"67926c887ddbe0f3a779eefe",4,5,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef0c",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef0d",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef0e",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef0f",4,6,2,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef10",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef11",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef12",4,6,2,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef13",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef14",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef15",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef16",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef17",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef1c",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef1d",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef1e",4,6,2,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef1f",4,6,2,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef20",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef21",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef22",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef23",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef24",4,6,1,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef25",4,6,2,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef26",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef27",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef28",4,6,3,1,"CY5 point","point","",,,,
"67926c8d7ddbe0f3a779ef29",4,6,3,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef4d",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef4e",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef4f",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef50",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef51",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef55",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef56",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef57",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef58",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef59",4,7,3,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5a",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5b",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5c",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5d",4,7,3,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5e",4,7,1,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef5f",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef60",4,7,3,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef61",4,7,2,1,"CY5 point","point","",,,,
"67926c907ddbe0f3a779ef62",4,7,3,1,"CY5 point","point","",,,,
"67926c947ddbe0f3a779ef7e",4,8,2,1,"CY5 point","point","",,,,
"67926c947ddbe0f3a779ef7f",4,8,2,1,"CY5 point","point","",,,,
"67926c947ddbe0f3a779ef80",4,8,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef8d",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef8e",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef8f",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef90",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef91",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef92",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef93",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef94",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef95",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef96",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef97",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef98",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef99",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef9b",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef9d",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef9e",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779ef9f",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa0",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa1",4,9,2,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa2",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa3",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa4",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa5",4,9,3,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa6",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa7",4,9,1,1,"CY5 point","point","",,,,
"67926c997ddbe0f3a779efa8",4,9,1,1,"CY5 point","point","",,,,
