"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy7 children,a594 children,cy5 children,cy3 children
"6792842b3204237ba0589b29",4,44,1,1,"CY5 point","point","",,,,
"6792842b3204237ba0589b2a",4,44,2,1,"CY5 point","point","",,,,
"6792842b3204237ba0589b2b",4,44,3,1,"CY5 point","point","",,,,
"6792842b3204237ba0589b2c",4,44,3,1,"CY5 point","point","",,,,
"6792842b3204237ba0589b2d",4,44,3,1,"CY5 point","point","",,,,
"679284343204237ba0589bfe",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589bff",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c00",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c01",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c02",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c03",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c04",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c05",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c06",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c07",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c08",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c09",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c0a",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c0b",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c0c",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c0d",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c0e",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c0f",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c10",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c11",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c12",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c13",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c14",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c15",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c16",4,46,3,1,"CY5 point","point","",,,,
"679284343204237ba0589c2e",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c2f",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c30",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c31",4,46,3,1,"CY5 point","point","",,,,
"679284343204237ba0589c32",4,46,3,1,"CY5 point","point","",,,,
"679284343204237ba0589c3c",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c3d",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c3e",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c3f",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c40",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c41",4,46,1,1,"CY5 point","point","",,,,
"679284343204237ba0589c43",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c44",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c45",4,46,2,1,"CY5 point","point","",,,,
"679284343204237ba0589c46",4,46,3,1,"CY5 point","point","",,,,
"679284343204237ba0589c47",4,46,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d5c",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d5d",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d5e",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d5f",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d60",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d61",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d62",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d63",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d64",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d65",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d66",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d67",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d68",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d69",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6a",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6b",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6c",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6d",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6e",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d6f",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d70",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d71",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d72",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d73",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d74",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d75",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d76",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d77",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d78",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d79",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d7a",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d7d",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d7e",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d7f",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d80",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d81",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8a",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8b",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8c",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8d",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8e",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d8f",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d90",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d91",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d92",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d93",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d94",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d95",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d96",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d97",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d98",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d99",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d9a",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d9b",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d9c",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589d9d",4,48,1,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da0",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da1",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da2",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da3",4,48,2,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da4",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da5",4,48,3,1,"CY5 point","point","",,,,
"6792843e3204237ba0589da6",4,48,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a131",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a132",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a133",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a134",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a135",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a136",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a137",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a138",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a139",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13a",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13b",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13c",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13d",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13e",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a13f",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a140",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a141",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a143",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a144",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a145",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a146",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a147",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a148",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a149",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14a",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14b",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14c",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14d",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14e",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a14f",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a150",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a151",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a15d",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a15e",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a15f",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a160",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a161",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a162",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a163",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a164",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a165",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a166",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a167",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a168",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a169",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16a",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16b",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16c",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16d",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16e",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a16f",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a170",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a171",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a172",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a173",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a174",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a175",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a176",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a177",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a178",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a179",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a17a",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a17b",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a17c",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a17d",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a18b",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a18c",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a18d",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a18e",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a18f",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a190",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a191",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a192",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a193",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a196",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a197",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a198",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a199",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19a",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19b",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19c",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19d",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19e",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a19f",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a0",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a1",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a2",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a3",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a4",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a5",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a7",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a8",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1a9",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1aa",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1b4",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1b5",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1b6",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1b8",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1b9",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1ba",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1bc",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1bd",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1be",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1bf",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c0",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c1",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c2",4,54,3,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c3",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c4",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c5",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c6",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c7",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c8",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1c9",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1ca",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1cb",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1cc",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1cd",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1ce",4,54,1,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1cf",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1d0",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1d1",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1d2",4,54,2,1,"CY5 point","point","",,,,
"6792845a3204237ba058a1d3",4,54,2,1,"CY5 point","point","",,,,
"6792845e3204237ba058a288",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a289",4,55,2,1,"CY5 point","point","",,,,
"6792845e3204237ba058a28b",4,55,2,1,"CY5 point","point","",,,,
"6792845e3204237ba058a28d",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a28e",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a28f",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a290",4,55,2,1,"CY5 point","point","",,,,
"6792845e3204237ba058a291",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a292",4,55,1,1,"CY5 point","point","",,,,
"6792845e3204237ba058a293",4,55,1,1,"CY5 point","point","",,,,
"679284633204237ba058a302",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a308",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a309",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a30a",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a30b",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a30c",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a30d",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a30e",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a30f",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a310",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a311",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a312",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a313",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a314",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a315",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a316",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a317",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a318",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a319",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a31a",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a31b",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a31c",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a31d",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a31e",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a31f",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a320",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a321",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a322",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a323",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a324",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a325",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a326",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a327",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a328",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a329",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a32a",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a32b",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a32c",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a32d",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a32e",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a32f",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a330",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a331",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a332",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a333",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a334",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a335",4,56,1,1,"CY5 point","point","",,,,
"679284633204237ba058a336",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a337",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a338",4,56,2,1,"CY5 point","point","",,,,
"679284633204237ba058a339",4,56,3,1,"CY5 point","point","",,,,
"679284633204237ba058a33a",4,56,3,1,"CY5 point","point","",,,,
"679284683204237ba058a3b0",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b1",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b2",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b3",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b4",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3b5",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3b6",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b7",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3b8",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3b9",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3ba",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3bb",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3bc",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3bd",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3be",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3bf",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c0",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c1",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3c2",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c3",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3c4",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c5",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3c6",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c7",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3c8",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3c9",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3ca",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3cb",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3cc",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3cd",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3ce",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3cf",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d0",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3d1",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d2",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3d3",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3d4",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3d5",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d6",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d7",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d8",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3d9",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3da",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3db",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3dc",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3dd",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3de",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3df",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3e0",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3e1",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3e2",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3e3",4,57,3,1,"CY5 point","point","",,,,
"679284683204237ba058a3e4",4,57,3,1,"CY5 point","point","",,,,
"679284683204237ba058a3e5",4,57,3,1,"CY5 point","point","",,,,
"679284683204237ba058a3e6",4,57,3,1,"CY5 point","point","",,,,
"679284683204237ba058a3e7",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3e8",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3e9",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3ea",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3eb",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3ec",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f1",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f2",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3f3",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3f4",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f5",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3f6",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f7",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f8",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3f9",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3fa",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3fb",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3fc",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3fd",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a3fe",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a3ff",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a400",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a401",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a402",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a403",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a404",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a405",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a406",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a407",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a408",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a409",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a40a",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a40b",4,57,1,1,"CY5 point","point","",,,,
"679284683204237ba058a40c",4,57,2,1,"CY5 point","point","",,,,
"679284683204237ba058a40d",4,57,2,1,"CY5 point","point","",,,,
