"Id",Channel,XY,Z,Time,"Tags","Shape","Name",A594 / TotalIntensity,A594 / MinIntensity,A594 / MedianIntensity,A594 / MeanIntensity,A594 / MaxIntensity,A594 / 75thPercentileIntensity,A594 / 25thPercentileIntensity,YFP / TotalIntensity,YFP / MinIntensity,YFP / MedianIntensity,YFP / MeanIntensity,YFP / MaxIntensity,YFP / 75thPercentileIntensity,YFP / 25thPercentileIntensity,YFP blob Blob Blob metrics / Perimeter,YFP blob Blob Blob metrics / Centroid / y,YFP blob Blob Blob metrics / Centroid / x,YFP blob Blob Blob metrics / Area
"65de73a23f73fc2469eac637",0,1,1,1,"YFP blob","polygon","",1816247555,1382,3004,3777.8674494550296,65535,4359,2190,3947216645,3803,6953,8210.368260670604,65535,9397,5475,2526.679199592038,10826.318844723499,3441.1028050166206,480839.7732298972
"65de73a53f73fc2469eac63a",0,1,1,1,"YFP blob","polygon","",4879726767,0,7177,7692.568164226609,58217,10471,4366,9545330507,0,14205,15047.58546559196,65535,19851,9926,2901.234877609933,14477.423238973943,3159.120930248293,634333.2441660364
"65de73a93f73fc2469eac63d",0,1,1,1,"YFP blob","polygon","",11523865244,0,6181,7983.197434041212,65535,10346,3725,24507254912,0,12955,16977.485451831122,65535,21129,8790,5270.467554106737,14613.973022917526,4524.986966103802,1443663.7389777834
"65de73ab3f73fc2469eac640",0,1,1,1,"YFP blob","polygon","",26084146387,2135,10980,12561.870567322945,65535,16133,7378,47090948829,4497,19562,22678.541797217757,65535,28716,13625,5287.997188037031,12097.603458148764,6167.693409205011,2076259.1612619017
"65de73ae3f73fc2469eac643",0,1,1,1,"YFP blob","polygon","",7242369785,1450,4657,5276.74139968583,61387,6353,3453,18762268222,3920,12320,13670.061101283198,65535,16436,9464,4897.015137097801,11555.867873224455,7046.232276426207,1372441.299085565
"65de73b13f73fc2469eac646",0,1,1,1,"YFP blob","polygon","",7158959434,1530,4207,5079.534966258046,54079,6032,3111,15078805181,4078,9470,10698.945687905189,65535,12494,7384,4297.5836926321945,13540.556428159432,8009.822699858621,1409345.2889682224
"65de73b33f73fc2469eac649",0,1,1,1,"YFP blob","polygon","",4902760841,1402,3937,4807.618079212387,51099,5895,2767,9555348986,3787,8377,9369.918302787828,65535,11019,6437,3676.200802102514,13915.3899262396,8988.158130305977,1019677.5856896223
"65de73b53f73fc2469eac64c",0,1,1,1,"YFP blob","polygon","",10270531223,2051,7571,8428.326594303337,47580,10473,5301,26382561771,5327,17532,21650.37447161557,65535,27250,12322,4096.712012902178,12193.510686537213,9445.989525610035,1218523.9691538366
"65de73b73f73fc2469eac64f",0,1,1,1,"YFP blob","polygon","",3747089663,1443,4013,4536.686304184379,36623,5525,2944,9178368852,4024,10228,11112.459004325912,65535,13329,7622,3301.7373353904654,11176.589754032233,10186.68368546539,826058.7965043461
"65de73b93f73fc2469eac652",0,1,1,1,"YFP blob","polygon","",6376513903,1704,6399,7408.004441423858,64318,9651,3915,11509546995,4470,12029,13371.37761396905,65535,16662,8475,3491.0950175738544,11523.265344602405,8711.328404019321,860914.1345749885
"65de73bb3f73fc2469eac655",0,1,1,1,"YFP blob","polygon","",3262155617,1449,3250,4141.241877865851,42446,5024,2177,6667516591,4084,7314,8464.280117147631,65535,10246,5480,3270.121816343637,14170.676670429702,7105.419677179841,787628.9142375662
"65de73bd3f73fc2469eac658",0,1,1,1,"YFP blob","polygon","",1934393154,1441,2590,3145.6053474179243,31004,3699,1977,5027889967,4091,7135,8176.082268343332,65535,9459,5615,2906.145445430667,15195.694549869451,8580.758746694917,614977.0167007829
"65de73c03f73fc2469eac65b",0,1,1,1,"YFP blob","polygon","",4202633256,1621,5203,5988.943437095643,53501,7336,3813,7518164595,4676,10001,10713.726315744472,55898,12287,8224,3146.788025765108,15829.280826562866,7371.078735547876,701486.6377005959
"65de73c33f73fc2469eac65e",0,1,1,1,"YFP blob","polygon","",14883075577,1245,3768,5077.286593172666,65535,6349,2394,33097072587,3736,9125,11290.900328352049,65535,13915,6048,6272.115667951423,11950.02410378041,11702.683100149156,2931239.2698986377
"65de73c53f73fc2469eac661",0,1,1,1,"YFP blob","polygon","",1733420470,1353,2850,3921.925485653262,37948,4818,1893,3280811982,3563,5969,7422.953835224059,62413,8395,4528,2671.7000891075663,10145.813235436855,10568.47075171538,442070.80376664636
"65de73c73f73fc2469eac664",0,1,1,1,"YFP blob","polygon","",891547872,1153,2048,2638.4025189990293,30575,2959,1725,2347206837,3438,5560,6946.20740607022,47267,8126,4487,2197.291184327386,9470.537401488704,10379.323715164493,337985.16308305477
"65de73d53f73fc2469eac667",0,1,1,1,"YFP blob","polygon","",15149207633,1965,6374,7344.73562562482,50337,9175,4466,34683204018,5292,14691,16815.332546298498,65535,20472,10715,5872.821445886429,13551.095618581925,12702.95694470528,2062667.4161366655
"65de73d73f73fc2469eac66a",0,1,1,1,"YFP blob","polygon","",1141244868,0,4620,5510.17240580158,54762,6895,3408,1723974177,0,8444,8323.713170397265,37309,9878,7389,1865.6707275100039,14685.291656555293,12529.010774460892,207380.0779087487
"65de73dc3f73fc2469eac66d",0,1,1,1,"YFP blob","polygon","",982593604,0,2749,3336.5261463653155,43188,4037,1959,3086729110,0,8999,10481.395706563077,61322,12835,6299,2075.42414462854,15556.404198760807,10604.007611175288,294404.2885358059
"65de73de3f73fc2469eac670",0,1,1,1,"YFP blob","polygon","",769845599,0,3018,3447.2293449398403,23778,5642,0,1650530219,0,7906,7390.775777685236,32804,11957,0,1743.9476506638264,15669.231878016551,9848.205119675062,223314.61995174643
