"Id",Channel,XY,Z,Time,"Tags","Shape","Name",A594 / TotalIntensity,A594 / MinIntensity,A594 / MedianIntensity,A594 / MeanIntensity,A594 / MaxIntensity,A594 / 75thPercentileIntensity,A594 / 25thPercentileIntensity,YFP / TotalIntensity,YFP / MinIntensity,YFP / MedianIntensity,YFP / MeanIntensity,YFP / MaxIntensity,YFP / 75thPercentileIntensity,YFP / 25thPercentileIntensity,YFP blob Blob Blob metrics / Perimeter,YFP blob Blob Blob metrics / Centroid / y,YFP blob Blob Blob metrics / Centroid / x,YFP blob Blob Blob metrics / Area
"65de77223f73fc2469eac89b",0,1,1,1,"YFP blob","polygon","",5002030887,1277,3284,4307.194302173389,65535,5128,2171,11417129237,3670,8029,9831.165602073503,65535,11964,5558,4071.2881407618543,1848.2227809659348,8292.409358995705,1161339.864472967
"65de77353f73fc2469eac89e",0,1,1,1,"YFP blob","polygon","",2717990217,1304,2673,3113.447917716705,40791,3587,2162,5902930832,3656,6184,6761.78581967138,63854,7509,5320,3783.3888622466156,1840.6890170873846,7474.161085504411,872972.3192971983
"65de77383f73fc2469eac8a1",0,1,1,1,"YFP blob","polygon","",675145953,1246,1895,2124.002180170827,12831,2290,1673,1962038012,3810,5450,6172.551278058295,65535,6596,4769,2794.0987567196353,1901.1354364854658,6983.437118042357,318006.60246629093
"65de773a3f73fc2469eac8a4",0,1,1,1,"YFP blob","polygon","",1245838622,1156,1774,2028.4254416385809,13067,2156,1586,3180493350,3190,4642,5178.3541737898695,42716,5430,4231,2900.3743707955805,2419.3847920336343,6421.884599379454,614062.9832894879
"65de773e3f73fc2469eac8a7",0,1,1,1,"YFP blob","polygon","",6061840756,1228,2351,3399.1541457648523,62628,3619,1753,10332424806,3252,4948,5793.867907261551,65535,6269,4235,5120.374909383112,2752.200460767767,5341.482220693056,1783252.6382890274
"65de77413f73fc2469eac8aa",0,1,1,1,"YFP blob","polygon","",1649419376,1207,1879,2843.708839634222,60480,2907,1544,3461438294,3352,4520,5967.750117236528,65535,5946,4055,2756.4379822878873,3732.8260787663876,3842.9760171534776,580101.5037903676
"65de77433f73fc2469eac8ad",0,1,1,1,"YFP blob","polygon","",494261963,1329,2292,2841.7455570951365,18598,3150,1786,1269745122,4346,6463,7300.364643044,25930,8005,5515,1540.2979387077962,753.7472940630394,6956.290605141219,174019.0501665045
"65de77453f73fc2469eac8b0",0,1,1,1,"YFP blob","polygon","",556573656,1187,1823,2293.57905928313,18165,2522,1543,1221461964,3192,4424,5033.510932722343,29788,5494,3891,1997.2592007659223,3115.061514964451,7391.445941790401,242632.7738544001
"65de77523f73fc2469eac8b3",0,1,1,1,"YFP blob","polygon","",4361534487,1190,2210,3066.766948649023,64017,3298,1716,8831539212,3393,5117,6209.803600495854,65535,6710,4352,4535.133545728264,3502.618810111063,11224.24625002747,1422289.7885036725
"65de77553f73fc2469eac8b6",0,1,1,1,"YFP blob","polygon","",482784865,1140,1528,1659.6362470694196,6236,1694,1437,1251245900,3486,4143,4301.321769142449,11546,4363,4009,2028.2830269712094,3294.99593530959,12768.94985511258,290976.24656594
