"Id",Channel,XY,Z,Time,"Tags","Shape","Name",A594 / TotalIntensity,A594 / MinIntensity,A594 / MedianIntensity,A594 / MeanIntensity,A594 / MaxIntensity,A594 / 75thPercentileIntensity,A594 / 25thPercentileIntensity,YFP / TotalIntensity,YFP / MinIntensity,YFP / MedianIntensity,YFP / MeanIntensity,YFP / MaxIntensity,YFP / 75thPercentileIntensity,YFP / 25thPercentileIntensity,YFP blob Blob Blob metrics / Perimeter,YFP blob Blob Blob metrics / Centroid / y,YFP blob Blob Blob metrics / Centroid / x,YFP blob Blob Blob metrics / Area
"65de792f3f73fc2469eaca8a",0,1,1,1,"YFP blob","polygon","",2753683212,1230,2299,2927.049422229214,37016,3547,1658,5858554822,3222,5355,6227.397338991104,65535,7358,4175,3796.786184577181,7277.939607177946,8907.268926022354,940833.4916906668
"65de792f3f73fc2469eaca8b",0,1,1,1,"YFP blob","polygon","",2767898995,1315,2916,3733.7136361061125,65535,4556,1965,5057382378,3316,5834,6822.076087982885,65535,7886,4607,3251.9780145414825,6782.124477292904,6369.511480211554,741095.355475744
"65de792f3f73fc2469eaca8e",0,1,1,1,"YFP blob","polygon","",1814692024,1290,2073,2969.861062196008,33387,3283,1733,4355600824,3808,5370,7128.222926308761,56045,7936,4555,2973.098520820482,11081.638354335737,12437.001321378975,611134.7340957292
"65de792f3f73fc2469eaca90",0,1,1,1,"YFP blob","polygon","",3584441016,1166,1933,2665.4478918484806,35331,2988,1634,7381051893,3140,4615,5488.668698969348,41592,6052,4112,4237.997914411933,6418.477099946855,9693.63803985424,1344816.2286202654
"65de792f3f73fc2469eaca91",0,1,1,1,"YFP blob","polygon","",13890527720,1204,2983,3856.8204181034325,59786,4689,2065,28671832779,3461,6858,7960.972564582628,65535,9462,5044,7250.108532349401,10458.910530804258,10225.057925673314,3601682.7240617983
"65de792f3f73fc2469eaca92",0,1,1,1,"YFP blob","polygon","",2890599211,1175,2143,2942.115656138994,32426,3439,1764,5779545060,3533,5030.5,5882.548483954035,37710,6591,4385,4350.465625755278,10944.576199708941,11640.541556476941,982409.2609464657
"65de792f3f73fc2469eaca93",0,1,1,1,"YFP blob","polygon","",5046247546,1314,2580,3540.41143231593,65535,4059,1989,11016854364,3609,6153,7729.346763692287,65535,8765,4930,4288.259673269788,12494.494848233786,11083.211819868486,1425351.1103255544
"65de792f3f73fc2469eaca97",0,1,1,1,"YFP blob","polygon","",7725296584,1218,2499,2993.479535073321,31276,3531,1848,19872183181,3559,6728,7700.283480734744,65535,9226,4993,5944.221012697078,12616.005497716884,3692.890974724814,2580471.318650212
"65de792f3f73fc2469eaca9d",0,1,1,1,"YFP blob","polygon","",2422679286,1229,1788,2267.7319640896467,37552,2370,1637,6932626082,3628,4953,6489.236050385322,65535,6925,4480,3766.8964724623597,2505.6925619753333,6407.035206347385,1068496.3810903262
"65de792f3f73fc2469eaca9e",0,1,1,1,"YFP blob","polygon","",5702435662,1289,2308,2915.3079612194483,36224,3378,1720,14228076340,3623,6066,7273.94865728168,65535,8471,4661,5369.601615038065,4688.02027828655,4644.012167233502,1956021.6920518223
"65de792f3f73fc2469eaca9f",0,1,1,1,"YFP blob","polygon","",3577872246,1246,2145,2790.8345704550984,32482,3093,1726,8677150960,3599,5309,6768.406250195007,65535,7514,4667,4333.521231820508,3846.812752268678,3124.4666533710806,1282138.8375061539
"65de792f3f73fc2469eacaa0",0,1,1,1,"YFP blob","polygon","",5572728683,1439,3195,4445.4901828299835,60837,5431,2105,8956708145,3859,6011,7144.966208481544,65535,8189,4832,4268.4936439082185,3902.3188275380076,6608.775803045796,1253728.9363870288
"65de792f3f73fc2469eacaa1",0,1,1,1,"YFP blob","polygon","",3935750778,1160,2018,2716.461569573704,55477,3044,1625,8990428645,3107,5146,6205.208430536728,65535,7006,4233,4342.9367550749275,5011.3346818133095,8772.471783000228,1448904.9570754236
"65de792f3f73fc2469eacaa3",0,1,1,1,"YFP blob","polygon","",6812268117,1252,2849,3607.9195892472126,65535,4108,2131,15128888054,3455,6763,8012.575347312148,65535,9278,5261,5199.495065618842,8324.254560468135,5927.87795496476,1888122.0283771127
"65de792f3f73fc2469eacaa4",0,1,1,1,"YFP blob","polygon","",11492779214,1323,4205,4979.831668663462,65535,5937,3113,30620705712,3696,11013,13267.979588060827,65535,15938,8072,5703.2609815681035,9728.621196419697,5746.0791443230355,2308304.465928984
"65de792f3f73fc2469eacaa5",0,1,1,1,"YFP blob","polygon","",8588254635,1303,3558,4590.226781372612,65535,5497,2593,15073819013,3639,7016,8056.613441461645,65535,9322,5640,5172.424482389181,5137.85534427992,6609.809805819469,1870941.5292239087
"65de792f3f73fc2469eacaa6",0,1,1,1,"YFP blob","polygon","",3782344636,1373,2977,3713.3287086215596,27154,4421,2143,7883089345,3683,6760,7739.247687480488,53366,9036,5244,3966.6521664344727,4892.00966335523,12482.19151490274,1018615.2846809564
"65de792f3f73fc2469eacaa8",0,1,1,1,"YFP blob","polygon","",4994642352,1276,2465,2928.1347073590264,65344,3404,1887,12165567045,3423,6388,7132.126104064976,65535,8226,5109,4862.271784138349,6991.283651785733,1296.1872930159673,1705791.4551142517
"65de792f3f73fc2469eacaa9",0,1,1,1,"YFP blob","polygon","",2998381292,1306,2129,2692.949637108761,35097,2979,1758,6693364722,3477,5319,6011.541676583568,34655,6646,4555,3890.8250108049406,6063.042871632157,2868.411074164032,1113276.0168143087
"65de792f3f73fc2469eacaab",0,1,1,1,"YFP blob","polygon","",8500434123,1345,2967,3953.7987893621266,65016,4555,2113,16957419862,3973,6579,7887.388473451132,65535,8959,5325,5380.649698874247,5977.6080571205475,13876.548089858341,2149861.6543868924
"65de79803f73fc2469eacae2",0,1,1,1,"YFP blob","polygon","",3558641150,0,3083,4140.612521060029,65535,4825,2169,7307559247,0,7365,8502.619410365724,65535,10063,5673,3499.573366251255,2236.3317944750106,3477.560766723604,859424.6772031029
"65de79823f73fc2469eacae5",0,1,1,1,"YFP blob","polygon","",4208714850,1318,2846,3647.7620083551456,60044,4218,2073,9504147409,3657,7056,8237.400032068505,65535,9692,5562,3947.810914551798,1631.984058877545,5229.515813141215,1153811.125652629
"65de79843f73fc2469eacae8",0,1,1,1,"YFP blob","polygon","",6202169896,1740,5387,6372.958819401131,65535,8061,3608,11716034948,4767,10632,12038.658969729788,65535,14101,7996,3614.027280942208,1239.128974852613,8071.5372386506615,973185.196835852
"65de79863f73fc2469eacaeb",0,1,1,1,"YFP blob","polygon","",1300488244,1546,2759,3380.4026991479386,41044,3640,2264,3692512445,3958,8643,9598.071411490095,65535,10847,6898,2335.0901829254235,1670.9712002926756,7292.801955320153,384731.31429359346
"65de79883f73fc2469eacaee",0,1,1,1,"YFP blob","polygon","",6274749446,1318,3673,4275.100917531203,50695,5209,2730,13732534394,3712,8551,9356.225438649682,65535,11024,6687,4558.625588353922,2685.154642550539,8429.11365004596,1467657.4498665908
"65de798a3f73fc2469eacaf1",0,1,1,1,"YFP blob","polygon","",2103535625,1573,2876,3737.173946644684,53927,4340,2184,5652664304,5206,8459,10042.610885678347,65535,11453,6837,2762.9417458830994,609.2781651047917,7126.846990544722,563060.3397414535
"65de798e3f73fc2469eacaf4",0,1,1,1,"YFP blob","polygon","",6451849603,1453,3368,4187.810411482086,65535,4748,2624,15010080856,4011,8505,9742.84534728091,65535,11148,6754,5050.706191845736,5899.050587947418,5194.306044533391,1540775.5404437806
"65de79903f73fc2469eacaf7",0,1,1,1,"YFP blob","polygon","",7776468087,1605,3667,4752.041059049845,47947,5477,2805,14282409624,4026,7497,8727.689253798471,65535,10053,6111,4876.3605025513025,6951.737795908966,4247.095721794381,1636671.256096065
"65de79943f73fc2469eacafa",0,1,1,1,"YFP blob","polygon","",8618608670,1424,3841,4867.098114400917,61270,5769,2769,20685712503,4102,9892,11681.62938744854,65535,13674,7289,5376.21384432898,8672.643141514667,1803.578228711676,1770721.0888209133
"65de79953f73fc2469eacafd",0,1,1,1,"YFP blob","polygon","",1517703027,1612,2904,3752.6778964078017,38770,4081,2225,3252509478,4144,7104,8042.166490287614,39858,9130,5783,2538.8694832317756,9576.824495105257,646.1195306234156,404318.7958007475
"65de79983f73fc2469eacb00",0,1,1,1,"YFP blob","polygon","",4825876415,1401,3684,4738.3728829701895,64297,5760,2543,8495136885,3419,7150,8341.101758819874,65535,9859,5464,3899.4999504165376,10461.62822284246,2505.7096644511885,1018485.2355006032
"65de799b3f73fc2469eacb03",0,1,1,1,"YFP blob","polygon","",6459011742,1496,2983,3662.542977388559,47327,4355,2251,12652435860,3880,6384.5,7174.486122168467,65535,7976,5434,5677.761876509135,11732.278343825645,2085.3996596355228,1763766.5758428036
"65de799e3f73fc2469eacb06",0,1,1,1,"YFP blob","polygon","",5627509626,1550,3897,4515.391320674479,48867,5451,2874,8981695141,3815,6669,7206.716821458804,65535,8174,5589,4200.068551110174,10545.896633266837,4495.636019350283,1246070.07763746
"65de79a13f73fc2469eacb09",0,1,1,1,"YFP blob","polygon","",3670255745,1343,2579,3109.076723617256,27618,3600,2027,8157922953,3683,6242,6910.583383947608,51737,7863,5194,4408.554056135529,11732.756640105745,6481.023525564788,1180416.923009251
"65de79a33f73fc2469eacb0c",0,1,1,1,"YFP blob","polygon","",1982812381,1341,2707,3896.0873941885234,55974,4208,1950,3543239653,3661,5854,6962.217645463763,65535,7746,4672,2925.3591090425316,11679.748845131793,4976.13319962557,508891.70195782796
"65de79a63f73fc2469eacb0f",0,1,1,1,"YFP blob","polygon","",11253812589,1326,3437,4067.5176484918056,35501,4735,2670,27977338806,3725,8890,10111.979247146111,65535,11638,7037,6384.011788150386,9875.937772906249,7611.713650530906,2766620.1078605005
"65de79a83f73fc2469eacb12",0,1,1,1,"YFP blob","polygon","",1099083562,1327,2338,3046.5782292937133,28359,3431,1885,2083308635,3533,5161,5774.777234172303,30148,6274,4574,2304.948052884722,8912.460507302862,8826.61440679802,360805.23753404256
"65de79ac3f73fc2469eacb15",0,1,1,1,"YFP blob","polygon","",3888455678,1352,2589,3359.847509485186,65535,3663,2074,8367006855,3605,6091,7229.571190091685,65535,8158,5078,4104.118125292911,8720.974118602371,10491.772247970408,1157256.480706004
"65de79af3f73fc2469eacb18",0,1,1,1,"YFP blob","polygon","",1435347033,1376,2861,4433.997395849423,44973,5755,1792,1813365736,3533,4888,5601.752584071124,23487,6450,4121,2167.3390618640083,8854.167792850749,11570.539710932739,323608.1635318596
"65de79b13f73fc2469eacb1b",0,1,1,1,"YFP blob","polygon","",1685133426,1351,2586,3311.748260241532,35655,3900,1886,3562703888,3746,5912,7001.687949924828,65535,8189,4682,2811.4738396985804,5984.84353999057,11606.607018241595,508827.89908646967
"65de79b33f73fc2469eacb1e",0,1,1,1,"YFP blob","polygon","",2595659013,1502,3322,4250.55187959336,38531,5395,2303,5234792016,4153,7305,8572.295101725334,55584,10337,5543,3099.7839016631206,3980.8817165282785,8210.440228306616,610784.88751784
"65de79b53f73fc2469eacb21",0,1,1,1,"YFP blob","polygon","",3912977143,1674,4190,5082.230717478014,52565,6125,3075,8881050282,4536,10124,11534.83521553174,65535,13617,7508,3317.097664200492,3579.4567338470297,8798.591659762547,770036.8544294169
"65de79b83f73fc2469eacb24",0,1,1,1,"YFP blob","polygon","",6362379575,1304,2471,3055.647002575677,52977,3550,1896,14451493034,3704,5965,6940.58894970682,65535,7740,4921,5407.929769313354,3271.6229499492492,10143.288771853946,2082079.1010518817
"65de79bc3f73fc2469eacb27",0,1,1,1,"YFP blob","polygon","",4737748692,0,3618,4373.0938852818845,61946,5389,2611,10520053103,0,8806,9710.346176708948,65535,11605,6834,4742.03121379523,2159.0907533278596,12119.318003132903,1083615.2065836717
"65de79c03f73fc2469eacb2a",0,1,1,1,"YFP blob","polygon","",3645899098,1552,3213,4095.8163302447224,64891,4568,2396,8861653169,4538,8665,9955.213456802883,65535,11202,6980,3552.015777123828,4240.384925345929,14155.529230370123,890113.8583266876
"65de79c33f73fc2469eacb2d",0,1,1,1,"YFP blob","polygon","",9843394321,1433,3376,4084.5180109115295,64172,4809,2585,20197708631,4085,7466,8381.042351057791,65535,9550,6131,6293.192658351266,7226.003707189915,14707.000124351807,2410089.6627074974
"65de79c53f73fc2469eacb30",0,1,1,1,"YFP blob","polygon","",4385559731,1385,3195,4007.3427179382684,50442,4801,2324,9230475819,3711,7143,8434.426236383855,65535,9718,5677,3814.669595623433,8989.988998463969,13431.848774373851,1094538.258160298
"65de79c73f73fc2469eacb33",0,1,1,1,"YFP blob","polygon","",1101021106,1269,1835,2383.817859021852,28454,2504,1631,3234871727,3672,5552,7003.812145329994,65190,8048,4490,2530.474520866791,10050.158156362782,13614.512302875295,462060.39438046457
"65de79c93f73fc2469eacb36",0,1,1,1,"YFP blob","polygon","",1008335123,1336,2559,3750.4095923528976,46396,4644,1862,1670961758,3769,5351,6214.988313620472,54445,6750,4693,2129.2191129798925,10687.53368483435,14141.746505022202,268865.29990600416
"65de79cc3f73fc2469eacb39",0,1,1,1,"YFP blob","polygon","",2710363211,1350,3238,3775.8467504207206,39255,4537,2388,6035621500,4073,7700,8408.312854547683,63466,9842,6133,3490.5988358486898,9663.626378643734,14824.095252714407,717718.4999151969
"65de79ce3f73fc2469eacb3c",0,1,1,1,"YFP blob","polygon","",2144271068,1508,2782,3248.452586768471,33890,3721,2224,5964500217,4761,8143,9035.88937417625,65535,10436,6616,3370.6016202867145,9563.19792756824,15436.540200542924,660487.3243063487
"65de79d13f73fc2469eacb3f",0,1,1,1,"YFP blob","polygon","",5119550721,1428,3709,4526.55803830759,56807,5613,2561,11575758454,4167,9052,10234.949380328788,65535,12349,6589,4231.3966831596545,12427.548720255747,12761.706633302396,1131161.106320254
"65de79d33f73fc2469eacb42",0,1,1,1,"YFP blob","polygon","",5667303461,1616,5572,6827.780314347811,65535,8672,3556,8467533944,3761,8914,10201.405654694496,65535,11799,6760,3328.391711571108,13367.440760616832,12100.397403769915,830075.3563780522
"65de79d63f73fc2469eacb45",0,1,1,1,"YFP blob","polygon","",6582929812,1380,3139,3784.4500801394447,50043,4429,2395,14117036906,3800,7137,8115.720959511758,65535,9210,5849,5576.710656124517,13806.733269116086,10296.541759356356,1739712.8933405355
"65de79d83f73fc2469eacb48",0,1,1,1,"YFP blob","polygon","",2962711018,1514,2965,4214.382671408251,65535,4373,2213,4085044042,3613,5151,5810.87345945946,35488,6243,4631,3196.005348866005,13524.73593480482,9305.396459110305,702916.2337599545
"65de79da3f73fc2469eacb4b",0,1,1,1,"YFP blob","polygon","",3755579325,1433,2998,3528.973358716723,38817,4138,2257,10046726244,4158,8260,9440.522004523531,65535,10939,6364,3727.998258208646,14827.621112036642,8443.374205831604,1064231.8942648661
"65de79dc3f73fc2469eacb4e",0,1,1,1,"YFP blob","polygon","",4323246031,1688,3592,4343.648146343375,40386,5124,2689.5,10152541334,4429,8965,10200.452861088534,61516,11970,6774,3862.5381853028466,14658.892280337675,7376.662756273044,995452.3989400739
"65de79df3f73fc2469eacb51",0,1,1,1,"YFP blob","polygon","",7272344858,0,4145,5033.328897772622,65535,5859,3115,14359554375,0,8866,9938.522086905245,65535,11155,7238,4479.095959619452,15111.174010691893,6072.758094853025,1444560.810434703
