Id,Channel,XY,Z,Time,Tags,Shape,Name
66786eeaefb2f5d02e2c28f3,0,3,1,1,Default blob,polygon,plxlohi
66786eebefb2f5d02e2c28f6,0,3,1,1,Default blob,polygon,plxlohi
66786eedefb2f5d02e2c28f9,0,3,1,1,Default blob,polygon,plxlohi
66786eefefb2f5d02e2c28fc,0,3,1,1,Default blob,polygon,plxlohi
66786ef0efb2f5d02e2c28ff,0,3,1,1,Default blob,polygon,plxlohi
66786ef2efb2f5d02e2c2902,0,3,1,1,Default blob,polygon,plxlohi
66786ef3efb2f5d02e2c2905,0,3,1,1,Default blob,polygon,plxlohi
66786ef6efb2f5d02e2c2908,0,3,1,1,Default blob,polygon,plxlohi
66786ef7efb2f5d02e2c290b,0,3,1,1,Default blob,polygon,plxlohi
66786ef9efb2f5d02e2c290e,0,3,1,1,Default blob,polygon,plxlohi
66786efdefb2f5d02e2c2911,0,3,1,1,Default blob,polygon,plxlohi
66786f01efb2f5d02e2c2914,0,3,1,1,Default blob,polygon,plxlohi
66786f03efb2f5d02e2c2917,0,3,1,1,Default blob,polygon,plxlohi
66786f06efb2f5d02e2c291a,0,3,1,1,Default blob,polygon,plxlohi
66786f0aefb2f5d02e2c291d,0,3,1,1,Default blob,polygon,plxlohi
66786f0defb2f5d02e2c2920,0,3,1,1,Default blob,polygon,plxlohi
66786f0fefb2f5d02e2c2923,0,3,1,1,Default blob,polygon,plxlohi
66786f12efb2f5d02e2c2926,0,3,1,1,Default blob,polygon,plxlohi
66786f13efb2f5d02e2c2929,0,3,1,1,Default blob,polygon,plxlohi
66786f16efb2f5d02e2c292c,0,3,1,1,Default blob,polygon,plxlohi
66786f1aefb2f5d02e2c292f,0,3,1,1,Default blob,polygon,plxlohi
66786f1defb2f5d02e2c2932,0,3,1,1,Default blob,polygon,plxlohi
66786f1fefb2f5d02e2c2935,0,3,1,1,Default blob,polygon,plxlohi
66786f20efb2f5d02e2c2938,0,3,1,1,Default blob,polygon,plxlohi
66786f22efb2f5d02e2c293b,0,3,1,1,Default blob,polygon,plxlohi
66786f25efb2f5d02e2c293e,0,3,1,1,Default blob,polygon,plxlohi
66786f29efb2f5d02e2c2941,0,3,1,1,Default blob,polygon,plxlohi
66786f2aefb2f5d02e2c2944,0,3,1,1,Default blob,polygon,plxlohi
66786f2eefb2f5d02e2c2947,0,3,1,1,Default blob,polygon,plxlohi
66786f31efb2f5d02e2c294a,0,3,1,1,Default blob,polygon,plxlohi
66786f32efb2f5d02e2c294d,0,3,1,1,Default blob,polygon,plxlohi
66786f33efb2f5d02e2c2950,0,3,1,1,Default blob,polygon,plxlohi
66786f39efb2f5d02e2c2953,0,3,1,1,Default blob,polygon,plxlohi
66786f3eefb2f5d02e2c2956,0,3,1,1,Default blob,polygon,plxlohi
66786f3fefb2f5d02e2c2959,0,3,1,1,Default blob,polygon,plxlohi
66786f40efb2f5d02e2c295c,0,3,1,1,Default blob,polygon,plxlohi
66786f43efb2f5d02e2c295f,0,3,1,1,Default blob,polygon,plxlohi
66786f47efb2f5d02e2c2962,0,3,1,1,Default blob,polygon,plxlohi
66786f4befb2f5d02e2c2965,0,3,1,1,Default blob,polygon,plxlohi
66786f4eefb2f5d02e2c2968,0,3,1,1,Default blob,polygon,plxlohi
66786f65efb2f5d02e2c296b,0,3,1,1,Default blob,polygon,plxlohi
