Id,Channel,XY,Z,Time,Tags,Shape,Name
66786abbefb2f5d02e2c2699,0,1,1,1,Default blob,polygon,plxlo
66786abcefb2f5d02e2c269c,0,1,1,1,Default blob,polygon,plxlo
66786ac5efb2f5d02e2c269f,0,1,1,1,Default blob,polygon,plxlo
66786ac9efb2f5d02e2c26a2,0,1,1,1,Default blob,polygon,plxlo
66786acaefb2f5d02e2c26a5,0,1,1,1,Default blob,polygon,plxlo
66786acbefb2f5d02e2c26a8,0,1,1,1,Default blob,polygon,plxlo
66786accefb2f5d02e2c26ab,0,1,1,1,Default blob,polygon,plxlo
66786aceefb2f5d02e2c26ae,0,1,1,1,Default blob,polygon,plxlo
66786acfefb2f5d02e2c26b1,0,1,1,1,Default blob,polygon,plxlo
66786ad2efb2f5d02e2c26b4,0,1,1,1,Default blob,polygon,plxlo
66786ad5efb2f5d02e2c26b7,0,1,1,1,Default blob,polygon,plxlo
66786ad6efb2f5d02e2c26ba,0,1,1,1,Default blob,polygon,plxlo
66786ad9efb2f5d02e2c26bd,0,1,1,1,Default blob,polygon,plxlo
66786adcefb2f5d02e2c26c0,0,1,1,1,Default blob,polygon,plxlo
66786addefb2f5d02e2c26c3,0,1,1,1,Default blob,polygon,plxlo
66786ae1efb2f5d02e2c26c6,0,1,1,1,Default blob,polygon,plxlo
66786ae2efb2f5d02e2c26c9,0,1,1,1,Default blob,polygon,plxlo
66786ae3efb2f5d02e2c26cc,0,1,1,1,Default blob,polygon,plxlo
66786ae6efb2f5d02e2c26cf,0,1,1,1,Default blob,polygon,plxlo
66786ae7efb2f5d02e2c26d2,0,1,1,1,Default blob,polygon,plxlo
66786aeaefb2f5d02e2c26d5,0,1,1,1,Default blob,polygon,plxlo
66786aebefb2f5d02e2c26d8,0,1,1,1,Default blob,polygon,plxlo
66786aedefb2f5d02e2c26db,0,1,1,1,Default blob,polygon,plxlo
66786aeeefb2f5d02e2c26de,0,1,1,1,Default blob,polygon,plxlo
66786af1efb2f5d02e2c26e1,0,1,1,1,Default blob,polygon,plxlo
66786af2efb2f5d02e2c26e4,0,1,1,1,Default blob,polygon,plxlo
66786af4efb2f5d02e2c26e7,0,1,1,1,Default blob,polygon,plxlo
66786af8efb2f5d02e2c26f0,0,1,1,1,Default blob,polygon,plxlo
66786afaefb2f5d02e2c26f3,0,1,1,1,Default blob,polygon,plxlo
66786afcefb2f5d02e2c26f6,0,1,1,1,Default blob,polygon,plxlo
66786affefb2f5d02e2c26f9,0,1,1,1,Default blob,polygon,plxlo
66786b01efb2f5d02e2c26fc,0,1,1,1,Default blob,polygon,plxlo
66786b02efb2f5d02e2c26ff,0,1,1,1,Default blob,polygon,plxlo
66786b04efb2f5d02e2c2702,0,1,1,1,Default blob,polygon,plxlo
66786b05efb2f5d02e2c2705,0,1,1,1,Default blob,polygon,plxlo
66786b08efb2f5d02e2c2708,0,1,1,1,Default blob,polygon,plxlo
66786b0aefb2f5d02e2c270b,0,1,1,1,Default blob,polygon,plxlo
66786b0befb2f5d02e2c270e,0,1,1,1,Default blob,polygon,plxlo
66786b0eefb2f5d02e2c2711,0,1,1,1,Default blob,polygon,plxlo
66786b10efb2f5d02e2c2714,0,1,1,1,Default blob,polygon,plxlo
66786b12efb2f5d02e2c2717,0,1,1,1,Default blob,polygon,plxlo
66786b14efb2f5d02e2c271a,0,1,1,1,Default blob,polygon,plxlo
66786b17efb2f5d02e2c271d,0,1,1,1,Default blob,polygon,plxlo
66786b18efb2f5d02e2c2720,0,1,1,1,Default blob,polygon,plxlo
66786b19efb2f5d02e2c2723,0,1,1,1,Default blob,polygon,plxlo
66786b1befb2f5d02e2c2726,0,1,1,1,Default blob,polygon,plxlo
66786b1eefb2f5d02e2c2729,0,1,1,1,Default blob,polygon,plxlo
66786b20efb2f5d02e2c272c,0,1,1,1,Default blob,polygon,plxlo
66786b22efb2f5d02e2c272f,0,1,1,1,Default blob,polygon,plxlo
66786b24efb2f5d02e2c2732,0,1,1,1,Default blob,polygon,plxlo
66786b26efb2f5d02e2c2735,0,1,1,1,Default blob,polygon,plxlo
66786b28efb2f5d02e2c2738,0,1,1,1,Default blob,polygon,plxlo
66786b2befb2f5d02e2c273b,0,1,1,1,Default blob,polygon,plxlo
66786b34efb2f5d02e2c273e,0,1,1,1,Default blob,polygon,plxlo
66786b36efb2f5d02e2c2741,0,1,1,1,Default blob,polygon,plxlo
66786b37efb2f5d02e2c2744,0,1,1,1,Default blob,polygon,plxlo
66786b3aefb2f5d02e2c2747,0,1,1,1,Default blob,polygon,plxlo
66786b3defb2f5d02e2c274a,0,1,1,1,Default blob,polygon,plxlo
66786b40efb2f5d02e2c274d,0,1,1,1,Default blob,polygon,plxlo
66786b43efb2f5d02e2c2750,0,1,1,1,Default blob,polygon,plxlo
66786b57efb2f5d02e2c2756,0,1,1,1,Default blob,polygon,plxlo
66786b5aefb2f5d02e2c2759,0,1,1,1,Default blob,polygon,plxlo
66786a70efb2f5d02e2c2673,0,2,1,1,Default blob,polygon,plxhi
66786a73efb2f5d02e2c2676,0,2,1,1,Default blob,polygon,plxhi
66786a77efb2f5d02e2c2679,0,2,1,1,Default blob,polygon,plxhi
66786a7cefb2f5d02e2c267c,0,2,1,1,Default blob,polygon,plxhi
66786a7defb2f5d02e2c267f,0,2,1,1,Default blob,polygon,plxhi
66786a80efb2f5d02e2c2682,0,2,1,1,Default blob,polygon,plxhi
66786a84efb2f5d02e2c2685,0,2,1,1,Default blob,polygon,plxhi
66786a88efb2f5d02e2c268b,0,2,1,1,Default blob,polygon,plxhi
66786a8befb2f5d02e2c268e,0,2,1,1,Default blob,polygon,plxhi
66786aa1efb2f5d02e2c2693,0,2,1,1,Default blob,polygon,plxhi
66786ab7efb2f5d02e2c2696,0,2,1,1,Default blob,polygon,plxhi
667869c1efb2f5d02e2c25b5,0,3,1,1,Default blob,polygon,plxlohi
667869c2efb2f5d02e2c25b8,0,3,1,1,Default blob,polygon,plxlohi
667869c4efb2f5d02e2c25bb,0,3,1,1,Default blob,polygon,plxlohi
667869c6efb2f5d02e2c25be,0,3,1,1,Default blob,polygon,plxlohi
667869c9efb2f5d02e2c25c1,0,3,1,1,Default blob,polygon,plxlohi
667869d2efb2f5d02e2c25c4,0,3,1,1,Default blob,polygon,plxlohi
667869d3efb2f5d02e2c25c7,0,3,1,1,Default blob,polygon,plxlohi
667869d5efb2f5d02e2c25ca,0,3,1,1,Default blob,polygon,plxlohi
667869d6efb2f5d02e2c25cd,0,3,1,1,Default blob,polygon,plxlohi
667869d7efb2f5d02e2c25d0,0,3,1,1,Default blob,polygon,plxlohi
667869d9efb2f5d02e2c25d3,0,3,1,1,Default blob,polygon,plxlohi
667869dcefb2f5d02e2c25d6,0,3,1,1,Default blob,polygon,plxlohi
667869deefb2f5d02e2c25d9,0,3,1,1,Default blob,polygon,plxlohi
667869dfefb2f5d02e2c25dc,0,3,1,1,Default blob,polygon,plxlohi
667869e0efb2f5d02e2c25df,0,3,1,1,Default blob,polygon,plxlohi
667869e3efb2f5d02e2c25e2,0,3,1,1,Default blob,polygon,plxlohi
667869e5efb2f5d02e2c25e5,0,3,1,1,Default blob,polygon,plxlohi
667869e6efb2f5d02e2c25e8,0,3,1,1,Default blob,polygon,plxlohi
667869e8efb2f5d02e2c25eb,0,3,1,1,Default blob,polygon,plxlohi
667869eaefb2f5d02e2c25ee,0,3,1,1,Default blob,polygon,plxlohi
667869ebefb2f5d02e2c25f1,0,3,1,1,Default blob,polygon,plxlohi
667869eeefb2f5d02e2c25f4,0,3,1,1,Default blob,polygon,plxlohi
667869efefb2f5d02e2c25f7,0,3,1,1,Default blob,polygon,plxlohi
667869f0efb2f5d02e2c25fa,0,3,1,1,Default blob,polygon,plxlohi
667869f2efb2f5d02e2c25fd,0,3,1,1,Default blob,polygon,plxlohi
66786a01efb2f5d02e2c2605,0,3,1,1,Default blob,polygon,plxlohi
66786a03efb2f5d02e2c2608,0,3,1,1,Default blob,polygon,plxlohi
66786a06efb2f5d02e2c260b,0,3,1,1,Default blob,polygon,plxlohi
