"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy7,cy5,a594,cy3,cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area
"659c5aa093b1bd8fbca3bb50",0,15,0,0,"cell","polygon","",213,2,33,0,661.7524167919037,469.6627877649823,329.64432107860597,26672.014050766156
"659c5ac093b1bd8fbca3bb53",0,26,0,0,"cell","polygon","",39,0,0,0,381.5620497083862,860.5590118414985,625.396425361852,6207.156638114925
"659c5ac593b1bd8fbca3bb56",0,26,0,0,"cell","polygon","",70,0,2,0,415.15354269299786,856.5424909308102,703.6275092848892,8326.347565181966
"659c5ad293b1bd8fbca3bb59",0,32,0,0,"cell","polygon","",312,7,3,4,968.4715516320847,753.641537417956,349.88726905137645,47460.30262084496
"659c5adc93b1bd8fbca3bb5c",0,35,0,0,"cell","polygon","",150,4,8,3,1282.3263416808763,901.8651408014796,133.28014493717143,45509.0237371908
"659c5aeb93b1bd8fbca3bb5f",0,42,0,0,"cell","polygon","",178,3,10,2,721.5195056341399,413.4880651435416,241.05743304215346,21581.436051554218
"659c5aee93b1bd8fbca3bb62",0,42,0,0,"cell","polygon","",113,5,2,0,484.8770164732158,315.50056050446,210.17501848111897,13971.934402534145
"659c5af893b1bd8fbca3bb65",0,47,0,0,"cell","polygon","",241,4,13,2,1029.0738227776055,375.22576849767097,947.5948195461739,38000.12351504906
"659c5b0693b1bd8fbca3bb74",0,52,0,0,"cell","polygon","",110,0,17,2,738.2013889128788,342.5305326900698,104.19890375527139,16556.224679951632
"659c5b0f93b1bd8fbca3bbe0",0,56,0,0,"cell","polygon","",114,1,10,5,801.0232229307119,496.1363881660734,46.53093971481755,28321.974651016717
"659c5b1c93b1bd8fbca3bd15",0,60,0,0,"cell","polygon","",96,5,8,1,674.7864937596405,127.67839982867025,568.4542269148923,17568.070915510296
"659c5b2693b1bd8fbca3bd18",0,63,0,0,"cell","polygon","",175,1,9,0,905.5991426583116,111.05837872002051,88.21972945344977,29872.062820235904
"659c5b3493b1bd8fbca3bd1b",0,73,0,0,"cell","polygon","",146,6,1,3,1040.5734372338572,482.7557856706255,979.8478638122805,31176.965386266173
"659c5b3c93b1bd8fbca3bd1e",0,75,0,0,"cell","polygon","",636,8,20,5,1060.4191826512754,322.50853544027433,165.39113311067882,57442.68575166873
"659c5b4393b1bd8fbca3bd21",0,75,0,0,"cell","polygon","",593,10,19,5,1379.228783309217,213.43410114718228,541.8877728974012,72117.85814788849
"659c5b4793b1bd8fbca3bd24",0,75,0,0,"cell","polygon","",153,5,23,7,821.8277351843017,108.86147908167045,924.2276221510792,42727.904581098366
"659c5b5393b1bd8fbca3bd27",0,80,0,0,"cell","polygon","",144,0,7,0,552.0470008753912,242.60441468296244,63.26525937951927,17277.20157257954
"659c5b5793b1bd8fbca3bd2a",0,80,0,0,"cell","polygon","",283,0,17,1,722.2778316612837,227.70070160213982,186.32588201301778,30286.61845853158
"659c5b5b93b1bd8fbca3bd2d",0,80,0,0,"cell","polygon","",136,3,15,0,673.3306348226885,157.01881723028282,523.4686164097169,15030.803583579329
"659c5b6093b1bd8fbca3bd30",0,80,0,0,"cell","polygon","",240,2,27,2,978.9732949451467,257.3017417339256,685.5957151576271,28692.340082611292
"659c5b8093b1bd8fbca3bd36",0,83,0,0,"cell","polygon","",478,6,17,32,970.2417351937042,374.3862534984066,731.0748724695306,34829.47757807266
"659c5b8493b1bd8fbca3bd39",0,83,0,0,"cell","polygon","",168,0,27,0,931.5505066014045,917.3372255297003,364.15764171724084,44553.79617907816
"659c5b9193b1bd8fbca3bd3c",0,86,0,0,"cell","polygon","",226,2,16,11,1355.023975211908,648.810982707274,192.2455429459006,41240.226308775644
"659c5b9d93b1bd8fbca3bd3f",0,86,0,0,"cell","polygon","",209,6,24,1,1302.1438626621639,882.1925544671839,262.0750091510582,57981.656681176195
"659c5bb093b1bd8fbca3bd42",0,87,0,0,"cell","polygon","",191,0,8,8,849.0822919160896,885.6498310268685,441.6263905188448,30098.53753001993
"659c5bb593b1bd8fbca3bd45",0,88,0,0,"cell","polygon","",152,5,10,5,830.1433026466484,326.4424139021229,163.5136796390592,20653.667337009803
"659c5bba93b1bd8fbca3bd48",0,89,0,0,"cell","polygon","",38,2,17,5,733.4060353886024,812.5735870645905,226.30182559024118,30076.42465599596
"659c5bbf93b1bd8fbca3bd4b",0,89,0,0,"cell","polygon","",75,4,8,2,816.6259117565301,468.0585013435915,85.44629254178862,21849.220525998415
"659c5bc593b1bd8fbca3bd4e",0,90,0,0,"cell","polygon","",101,2,4,0,654.9623921890199,554.9036925711974,531.0776931309451,12536.29858128519
"659c5bc893b1bd8fbca3bd51",0,90,0,0,"cell","polygon","",379,3,25,6,868.7461303940662,633.0026543163895,447.3947402952516,31358.971349386604
"659c5bcc93b1bd8fbca3bd54",0,90,0,0,"cell","polygon","",229,3,20,3,1145.2478409478522,789.1382455990748,657.5605062765612,33700.992007002955
"659c5bd393b1bd8fbca3bd57",0,90,0,0,"cell","polygon","",120,0,8,0,1035.8542720964722,884.5619021113504,763.7449701804579,27381.327009842946
"659c5bd793b1bd8fbca3bd5a",0,91,0,0,"cell","polygon","",137,3,13,0,886.7528742238076,684.6497291588024,867.0853747678514,32439.586193173698
"659c5bde93b1bd8fbca3bd5d",0,92,0,0,"cell","polygon","",368,2,18,2,1099.9570142410169,224.03262971306563,233.87466699856708,60765.20582342511
"659c5be693b1bd8fbca3bd60",0,93,0,0,"cell","polygon","",198,7,32,1,775.4377617773645,116.20437065445351,938.3816888796665,37424.70279319435
"659c5bf593b1bd8fbca3bd63",0,103,0,0,"cell","polygon","",184,5,6,10,838.1695952605264,279.7024247668315,364.000740951317,22741.754441273875
"659c5bf893b1bd8fbca3bd66",0,103,0,0,"cell","polygon","",150,2,1,13,685.3866338134299,314.60679932466707,251.17528110060496,20967.864547042776
"659c5bff93b1bd8fbca3bd69",0,104,0,0,"cell","polygon","",183,7,5,2,967.1622546771055,274.84169275720626,749.1358081418384,32807.97209449619
"659c5c0493b1bd8fbca3bd6c",0,104,0,0,"cell","polygon","",340,9,11,1,972.4587854299191,325.397643545498,459.93119019957544,33108.075384821605
"659c5c0c93b1bd8fbca3bd6f",0,104,0,0,"cell","polygon","",461,3,3,24,1314.1264062548316,567.9786227405754,305.4152672738754,54589.153008113215
"659c5c1d93b1bd8fbca3bd72",0,105,0,0,"cell","polygon","",191,1,17,1,1026.0529351906193,201.56273082875504,832.126727461888,31788.59290185244
"659c5c2093b1bd8fbca3bd75",0,105,0,0,"cell","polygon","",168,0,5,2,683.012339260582,101.93295236443898,290.3155793732689,27792.23766890387
"659c5c2a93b1bd8fbca3bd78",0,106,0,0,"cell","polygon","",137,3,1,1,793.4813546121476,277.4400629633885,345.895963577189,23371.849851649382
"659c5c3593b1bd8fbca3bd7b",0,107,0,0,"cell","polygon","",272,4,36,0,827.7151962577715,525.8545875012702,172.91274634892366,30687.32317573525
"659c5c3993b1bd8fbca3bd7e",0,107,0,0,"cell","polygon","",242,4,24,5,890.9176096462197,390.65068840990136,126.94124729566244,34503.616434488606
"659c5c4593b1bd8fbca3bd81",0,115,0,0,"cell","polygon","",180,7,9,3,1091.9551171311302,369.337232411895,487.66239562932736,37322.88637323782
"659c5c4d93b1bd8fbca3bd84",0,115,0,0,"cell","polygon","",514,6,10,15,1278.65710335732,804.7513862968466,477.9735817255323,60101.33360547454
"659c5c5693b1bd8fbca3bd87",0,117,0,0,"cell","polygon","",353,9,16,44,1176.7529781407632,503.593824018985,654.2290484674902,56151.39110811474
"659c5c5b93b1bd8fbca3bd8a",0,117,0,0,"cell","polygon","",154,7,14,2,795.9991467544656,428.2610823474716,943.4978757740367,23439.646465415208
"659c5c7293b1bd8fbca3bd90",0,118,0,0,"cell","polygon","",160,1,17,1,717.6165400711601,405.75065167984474,104.0567767835854,31420.93599637688
"659c5c7493b1bd8fbca3bd94",0,118,0,0,"cell","polygon","",118,0,12,2,634.2872677126339,533.281571262153,77.54322772246739,23827.958253220866
"659c5c7893b1bd8fbca3bd97",0,118,0,0,"cell","polygon","",283,8,5,18,873.4162409821447,554.1686643627662,525.0411325816183,35981.04801762902
"659c5c7b93b1bd8fbca3c4f1",0,118,0,0,"cell","polygon","",141,8,2,4,830.7202287408502,590.6359850630142,693.7380407052707,27287.04354697149
