Id,Channel,XY,Z,Time,Tags,Shape,Name,cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy3,cy7,cy5,a594
6578aa7e160d151ba2ed115f,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1160,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1161,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1162,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1163,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1164,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1165,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1166,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1167,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1168,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1169,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116a,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116b,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116c,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116d,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116e,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed116f,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1170,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1171,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1172,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1173,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1174,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1175,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1176,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1177,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1178,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1179,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117a,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117b,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117c,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117d,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117e,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed117f,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1180,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1181,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1182,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1183,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1184,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1185,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1186,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1187,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1188,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1189,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed118a,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed118b,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
