Id,Channel,XY,Z,Time,Tags,Shape,Name
6670e3692f805e54f0e5adda,0,7,1,1,colony,polygon,lo1
6670e36a2f805e54f0e5addd,0,7,1,1,colony,polygon,lo1
6670e36d2f805e54f0e5ade3,0,7,1,1,colony,polygon,lo1
6670e36e2f805e54f0e5ade6,0,7,1,1,colony,polygon,lo1
6670e3702f805e54f0e5ade9,0,7,1,1,colony,polygon,lo1
6670e3722f805e54f0e5adec,0,7,1,1,colony,polygon,lo1
6670e3742f805e54f0e5adef,0,7,1,1,colony,polygon,lo1
6670e3772f805e54f0e5adf2,0,7,1,1,colony,polygon,lo1
6670e37f2f805e54f0e5adf8,0,7,1,1,colony,polygon,lo1
6670e3802f805e54f0e5adfb,0,7,1,1,colony,polygon,lo1
6670e3812f805e54f0e5adfe,0,7,1,1,colony,polygon,lo1
6670e3842f805e54f0e5ae01,0,7,1,1,colony,polygon,lo1
6670e3872f805e54f0e5ae04,0,7,1,1,colony,polygon,lo1
6670e38a2f805e54f0e5ae07,0,7,1,1,colony,polygon,lo1
6670e38d2f805e54f0e5ae0a,0,7,1,1,colony,polygon,lo1
6670e3952f805e54f0e5ae0d,0,7,1,1,colony,polygon,lo1
6670e3962f805e54f0e5ae10,0,7,1,1,colony,polygon,lo1
6670e3982f805e54f0e5ae13,0,7,1,1,colony,polygon,lo1
6670e39a2f805e54f0e5ae16,0,7,1,1,colony,polygon,lo1
6670e39d2f805e54f0e5ae19,0,7,1,1,colony,polygon,lo1
6670e3bb2f805e54f0e5ae22,0,7,1,1,colony,polygon,lo1
6670e3bd2f805e54f0e5ae25,0,7,1,1,colony,polygon,lo1
6670e3c02f805e54f0e5ae28,0,7,1,1,colony,polygon,lo1
6670e3c32f805e54f0e5ae2b,0,7,1,1,colony,polygon,lo1
6670e3c42f805e54f0e5ae2e,0,7,1,1,colony,polygon,lo1
6670e3c62f805e54f0e5ae31,0,7,1,1,colony,polygon,lo1
6670e3cc2f805e54f0e5ae3a,0,7,1,1,colony,polygon,lo1
6670e3ce2f805e54f0e5ae3d,0,7,1,1,colony,polygon,lo1
6670e3cf2f805e54f0e5ae40,0,7,1,1,colony,polygon,lo1
6670e3d72f805e54f0e5ae46,0,7,1,1,colony,polygon,lo1
6670e3da2f805e54f0e5ae49,0,7,1,1,colony,polygon,lo1
6670e3dc2f805e54f0e5ae4c,0,7,1,1,colony,polygon,lo1
6670e3e12f805e54f0e5ae52,0,7,1,1,colony,polygon,lo1
6670e3e42f805e54f0e5ae55,0,7,1,1,colony,polygon,lo1
6670e3e72f805e54f0e5ae58,0,7,1,1,colony,polygon,lo1
6670e3ec2f805e54f0e5ae61,0,7,1,1,colony,polygon,lo1
6670e3ed2f805e54f0e5ae64,0,7,1,1,colony,polygon,lo1
6670e3f02f805e54f0e5ae67,0,7,1,1,colony,polygon,lo1
6670e3f32f805e54f0e5ae6a,0,7,1,1,colony,polygon,lo1
6670e3f52f805e54f0e5ae6d,0,7,1,1,colony,polygon,lo1
6670e3f62f805e54f0e5ae70,0,7,1,1,colony,polygon,lo1
6670e4012f805e54f0e5ae78,0,7,1,1,colony,polygon,lo1
6670e4022f805e54f0e5ae7b,0,7,1,1,colony,polygon,lo1
6670e4042f805e54f0e5ae7e,0,7,1,1,colony,polygon,lo1
6670e4072f805e54f0e5ae81,0,7,1,1,colony,polygon,lo1
6670e40b2f805e54f0e5ae84,0,7,1,1,colony,polygon,lo1
6670e4102f805e54f0e5ae8a,0,7,1,1,colony,polygon,lo1
6670e4132f805e54f0e5ae8d,0,7,1,1,colony,polygon,lo1
6670e4182f805e54f0e5ae92,0,7,1,1,colony,polygon,lo1
6670e41b2f805e54f0e5ae95,0,7,1,1,colony,polygon,lo1
6670e4202f805e54f0e5ae98,0,7,1,1,colony,polygon,lo1
6670e4212f805e54f0e5ae9b,0,7,1,1,colony,polygon,lo1
6670e4242f805e54f0e5ae9e,0,7,1,1,colony,polygon,lo1
6670e4ac2f805e54f0e5aeb2,0,7,1,1,colony,polygon,lo1
6670e53d2f805e54f0e5aed1,0,5,1,1,colony,polygon,lohi2
6670e5402f805e54f0e5aed4,0,5,1,1,colony,polygon,lohi2
6670e5432f805e54f0e5aed7,0,5,1,1,colony,polygon,lohi2
6670e5452f805e54f0e5aeda,0,5,1,1,colony,polygon,lohi2
6670e5492f805e54f0e5aedd,0,5,1,1,colony,polygon,lohi2
6670e5552f805e54f0e5aee0,0,5,1,1,colony,polygon,lohi2
6670e5772f805e54f0e5aee9,0,5,1,1,colony,polygon,lohi2
6670e5852f805e54f0e5aeec,0,5,1,1,colony,polygon,lohi2
6670e5bb2f805e54f0e5aef7,0,4,1,1,colony,polygon,lohi1
6670e5bd2f805e54f0e5aefa,0,4,1,1,colony,polygon,lohi1
6670e5c02f805e54f0e5aefd,0,4,1,1,colony,polygon,lohi1
6670e5c42f805e54f0e5af00,0,4,1,1,colony,polygon,lohi1
6670e6032f805e54f0e5af03,0,4,1,1,colony,polygon,lohi1
6670e6132f805e54f0e5af09,0,4,1,1,colony,polygon,lohi1
6670e6162f805e54f0e5af0c,0,4,1,1,colony,polygon,lohi1
6670e61f2f805e54f0e5af0f,0,4,1,1,colony,polygon,lohi1
6670e62a2f805e54f0e5af12,0,4,1,1,colony,polygon,lohi1
6670e62b2f805e54f0e5af15,0,4,1,1,colony,polygon,lohi1
