Id,Channel,XY,Z,Time,Tags,Shape,Name
6678b4a5efb2f5d02e2c309a,0,2,1,1,Default blob,polygon,hi1
6678b4a7efb2f5d02e2c30a0,0,2,1,1,Default blob,polygon,hi1
6678b4b0efb2f5d02e2c30a6,0,2,1,1,Default blob,polygon,hi1
6678b4b3efb2f5d02e2c30a9,0,2,1,1,Default blob,polygon,hi1
6678b4beefb2f5d02e2c30b8,0,2,1,1,Default blob,polygon,hi1
6678b4c0efb2f5d02e2c30bb,0,2,1,1,Default blob,polygon,hi1
6678b4c3efb2f5d02e2c30be,0,2,1,1,Default blob,polygon,hi1
6678b4c8efb2f5d02e2c30c4,0,2,1,1,Default blob,polygon,hi1
6678b4c9efb2f5d02e2c30c7,0,2,1,1,Default blob,polygon,hi1
6678b4cfefb2f5d02e2c30d0,0,2,1,1,Default blob,polygon,hi1
6678b4d2efb2f5d02e2c30d6,0,2,1,1,Default blob,polygon,hi1
6678b4d4efb2f5d02e2c30d9,0,2,1,1,Default blob,polygon,hi1
6678b4d7efb2f5d02e2c30df,0,2,1,1,Default blob,polygon,hi1
6678b4d9efb2f5d02e2c30e2,0,2,1,1,Default blob,polygon,hi1
6678b4dcefb2f5d02e2c30e5,0,2,1,1,Default blob,polygon,hi1
6678b4ebefb2f5d02e2c30f1,0,2,1,1,Default blob,polygon,hi1
6678b788efb2f5d02e2c33d2,0,2,1,1,Default blob,polygon,hi1
6678b7b9efb2f5d02e2c33de,0,2,1,1,Default blob,polygon,hi1
669794528c218b2e63a7c35e,0,2,1,1,Default blob,polygon,hi1
6697946e8c218b2e63a7c364,0,2,1,1,Default blob,polygon,hi1
669794738c218b2e63a7c367,0,2,1,1,Default blob,polygon,hi1
669794fb8c218b2e63a7c380,0,2,1,1,Default blob,polygon,hi1
6697952a8c218b2e63a7c387,0,2,1,1,Default blob,polygon,hi1
6697952b8c218b2e63a7c38a,0,2,1,1,Default blob,polygon,hi1
669795398c218b2e63a7c38d,0,2,1,1,Default blob,polygon,hi1
669795418c218b2e63a7c390,0,2,1,1,Default blob,polygon,hi1
669795618c218b2e63a7c398,0,2,1,1,Default blob,polygon,hi1
669795638c218b2e63a7c39b,0,2,1,1,Default blob,polygon,hi1
6678b503efb2f5d02e2c3100,0,3,1,1,Default blob,polygon,hi2
6678b506efb2f5d02e2c3103,0,3,1,1,Default blob,polygon,hi2
6678b508efb2f5d02e2c3106,0,3,1,1,Default blob,polygon,hi2
6678b50aefb2f5d02e2c310c,0,3,1,1,Default blob,polygon,hi2
6678b50eefb2f5d02e2c3112,0,3,1,1,Default blob,polygon,hi2
6678b513efb2f5d02e2c311e,0,3,1,1,Default blob,polygon,hi2
6678b515efb2f5d02e2c3124,0,3,1,1,Default blob,polygon,hi2
