Id,Channel,XY,Z,Time,Tags,Shape,Name
66a013f13527afc071e89158,0,3,1,1,"Default blob, colony",polygon,lo1
66a013f23527afc071e8915b,0,3,1,1,"Default blob, colony",polygon,lo1
66a013f43527afc071e8915e,0,3,1,1,"Default blob, colony",polygon,lo1
66a013f73527afc071e89161,0,3,1,1,"Default blob, colony",polygon,lo1
66a013f83527afc071e89166,0,3,1,1,"Default blob, colony",polygon,lo1
66a013fa3527afc071e89169,0,3,1,1,"Default blob, colony",polygon,lo1
66a013fc3527afc071e8916c,0,3,1,1,"Default blob, colony",polygon,lo1
66a014033527afc071e89194,0,3,1,1,"Default blob, colony",polygon,lo1
66a014053527afc071e891bc,0,3,1,1,"Default blob, colony",polygon,lo1
66a014183527afc071e89393,0,4,1,1,"Default blob, colony",polygon,lo2
66a014193527afc071e89419,0,4,1,1,"Default blob, colony",polygon,lo2
66a0141a3527afc071e8948c,0,4,1,1,"Default blob, colony",polygon,lo2
66a0141d3527afc071e895b9,0,4,1,1,"Default blob, colony",polygon,lo2
66a0141e3527afc071e89646,0,4,1,1,"Default blob, colony",polygon,lo2
66a0141f3527afc071e896d9,0,4,1,1,"Default blob, colony",polygon,lo2
66a014233527afc071e89857,0,4,1,1,"Default blob, colony",polygon,lo2
66a014243527afc071e898fe,0,4,1,1,"Default blob, colony",polygon,lo2
66a014263527afc071e899b8,0,4,1,1,"Default blob, colony",polygon,lo2
66a0142e3527afc071e89b8f,0,4,1,1,"Default blob, colony",polygon,lo2
66a0142f3527afc071e89b92,0,4,1,1,"Default blob, colony",polygon,lo2
66a014303527afc071e89b95,0,4,1,1,"Default blob, colony",polygon,lo2
66a014313527afc071e89b98,0,4,1,1,"Default blob, colony",polygon,lo2
66a014333527afc071e89b9b,0,4,1,1,"Default blob, colony",polygon,lo2
66a014353527afc071e89b9e,0,4,1,1,"Default blob, colony",polygon,lo2
66a014363527afc071e89ba1,0,4,1,1,"Default blob, colony",polygon,lo2
66a014393527afc071e89ba4,0,4,1,1,"Default blob, colony",polygon,lo2
66a0143a3527afc071e89ba7,0,4,1,1,"Default blob, colony",polygon,lo2
66a0143d3527afc071e89baa,0,4,1,1,"Default blob, colony",polygon,lo2
66a0143e3527afc071e89bad,0,4,1,1,"Default blob, colony",polygon,lo2
66a0143f3527afc071e89bb0,0,4,1,1,"Default blob, colony",polygon,lo2
66a014423527afc071e89be7,0,4,1,1,"Default blob, colony",polygon,lo2
66a014443527afc071e89c0c,0,4,1,1,"Default blob, colony",polygon,lo2
66a014453527afc071e89c30,0,4,1,1,"Default blob, colony",polygon,lo2
66a014473527afc071e89c56,0,4,1,1,"Default blob, colony",polygon,lo2
66a0144a3527afc071e89c8f,0,4,1,1,"Default blob, colony",polygon,lo2
66a0144b3527afc071e89cbc,0,4,1,1,"Default blob, colony",polygon,lo2
66a0144c3527afc071e89ccc,0,4,1,1,"Default blob, colony",polygon,lo2
66a0144e3527afc071e89d00,0,4,1,1,"Default blob, colony",polygon,lo2
66a0144f3527afc071e89d50,0,4,1,1,"Default blob, colony",polygon,lo2
66a014513527afc071e89e2b,0,4,1,1,"Default blob, colony",polygon,lo2
66a014523527afc071e89ee5,0,4,1,1,"Default blob, colony",polygon,lo2
66a014593527afc071e8a1e7,0,4,1,1,"Default blob, colony",polygon,lo2
66a0145b3527afc071e8a306,0,4,1,1,"Default blob, colony",polygon,lo2
66a0145d3527afc071e8a309,0,4,1,1,"Default blob, colony",polygon,lo2
